姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
黄珊珊,律师代理 / 政治人物 / 见面 / 公共论战,律师代理,84,6,6,1,3,李敖大哥大(6),见、政府
张大春,出版 / 媒体 / 公共论战,出版,84,5,5,1,2,李敖大哥大(5),像、研究、妹妹、节目、所谓
党支持,政治人物,政治人物,84,4,3,1,4,李敖大哥大(4),主席、委员、总统、读、民进党、批评
虞舜,历史类比引用 / 政治人物 / 神交引用,历史类比引用,84,4,4,1,1,李敖大哥大(4),政治
邵玉铭,出版管制 / 媒体 / 公职人员 / 政治人物 / 公共论战,出版管制,84,4,4,1,2,李敖大哥大(4),报纸、国民党、像、总统
马哥做,监狱行政,监狱行政,84,4,3,1,3,李敖大哥大(4),法院、法务部、部长、政府、民进党、节目、总统
从许荣,见面,见面,84,3,3,1,2,李敖大哥大(3),民进党、委员、见、法院、封杀
徐复观,学术 / 出版 / 诉讼 / 公共论战,学术,84,3,3,1,2,李敖大哥大(3),儿子、同学、朋友、爸爸、认识、写信、先生
盖楼房,学术行政,学术行政,84,3,3,1,2,李敖大哥大(3),研究、中央研究院、院长、回扣、政府、产权、像
谢东闵,政治人物 / 公共论战,政治人物,84,3,3,1,3,李敖大哥大(3),告诉我、总统、国民党、像、主席
刘备,政治人物 / 军事人物 / 历史类比引用 / 公共论战,政治人物,83,12,12,1,4,李敖大哥大(12),哥哥、历史上、将军、像
张宗昌,军事人物 / 政治人物 / 历史类比引用,军事人物,83,6,6,1,1,李敖大哥大(6),报人、所谓、爸爸
纪昀,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,83,5,5,1,2,李敖大哥大(5),像、妈妈、见、书里、思想
冯定国,政治人物 / 朋友 / 见面,政治人物,83,4,4,1,3,李敖大哥大(4),国民党、委员、朋友
相信李,政治人物,政治人物,83,4,3,1,3,李敖大哥大(4),总统、委员、攻击
许倬云,学术 / 诉讼 / 公共论战,学术,83,4,4,1,3,李敖大哥大(4),委员、哥哥、研究、中央研究院、院长、部长
乔治·马歇尔,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,83,3,3,1,2,李敖大哥大(3),国民党、共产党、总统、将军
文化宣,监狱行政,监狱行政,83,3,3,1,1,李敖大哥大(3),主席、委员、宣传、秘书、朋友、部长
李承晚,政治人物 / 公共论战 / 神交引用,政治人物,83,3,3,1,2,李敖大哥大(3),总统
张忠谋,财产债务 / 公共论战,财产债务,82,11,11,1,4,李敖大哥大(11),国民党、思想、像、告诉我、报纸
克里蒙梭,政治人物 / 神交引用,政治人物,82,8,8,1,4,李敖大哥大(8),主义、共产党、说过、像
韩愈,学术 / 出版 / 历史类比引用 / 神交引用,学术,82,8,8,1,3,李敖大哥大(8),学生、报纸、大学、台大、老师
唐庄宗,政治人物 / 军事人物 / 神交引用,政治人物,82,7,7,1,1,李敖大哥大(7),一起、古人、像
爱默生,诗文出处 / 历史类比引用 / 神交引用,诗文出处,82,6,6,1,2,李敖大哥大(6),文学、像、写信、思想、说过
李应元,政治人物 / 政治异议者 / 人权救援 / 诉讼,政治人物,82,5,5,1,4,李敖大哥大(5),像、部长、报纸、台独
林献堂,政治人物 / 诗文出处 / 历史类比引用 / 公共论战,政治人物,82,5,5,1,3,李敖大哥大(5),总统、所谓、像、告诉我
廖德雄,师生,师生,82,4,3,1,2,李敖大哥大(4),学生、关怀
杜甫写,神交引用,神交引用,82,4,4,1,3,李敖大哥大(4),诗、作品、朋友、像
格林,诗文出处 / 历史类比引用 / 神交引用,诗文出处,82,4,4,1,4,李敖大哥大(4),出版社、出版
苏荣泉,创作资料协助 / 见面,创作资料协助,82,4,4,1,2,李敖大哥大(4),朋友、认识、出版社、出版、像
连震东,亲属 / 财产债务 / 历史类比引用,亲属,82,4,4,1,1,李敖大哥大(4),爸爸、像
金庸,出版 / 见面 / 公共论战 / 神交引用,出版,82,4,4,1,1,李敖大哥大(4),跟我说、国民党、见、政治
党活动,政治人物,政治人物,82,3,3,1,3,李敖大哥大(3),总统、访问、女儿、国民党、民进党、支票、主席、选举
吴密察,师生,师生,82,3,3,1,1,李敖大哥大(3),教授、台大
威尔逊,政治人物 / 公职人员 / 公共论战 / 历史类比引用 / 神交引用,政治人物,82,3,3,1,1,李敖大哥大(3),结婚、总统
孙子跟,学术,学术,82,3,3,1,1,李敖大哥大(3),学术、老师、研究、论文、教授、大学、著作
宋英,亲属 / 政治异议者 / 出版 / 创作资料协助 / 通信,亲属,82,3,3,1,3,李敖大哥大(3),委员、保安处、太太、电视、像、夫人
方住,师生,师生,82,3,3,1,3,李敖大哥大(3),财产、学生、政府、妈妈、离婚
曾参杀,亲属,亲属,82,3,3,1,1,李敖大哥大(3),证人、判决、妈妈、法官
李主席,律师代理,律师代理,82,3,3,1,3,李敖大哥大(3),主席、总统、朋友、律师、国民党、读、爸爸、民进党
杨锦铨,师生,师生,82,3,3,1,2,李敖大哥大(3),老师、文学、古代、先生
辜鸿铭,学术 / 公共论战 / 神交引用,学术,82,3,3,1,1,李敖大哥大(3),学生、院长、大学、老师
雷向筠,亲属 / 财产信托 / 通信 / 创作资料协助 / 政治异议者,亲属,82,3,3,1,1,李敖大哥大(3),委员、夫人、太太、女士
刘松藩,政治人物 / 公共论战 / 选举助选,政治人物,81,8,8,1,2,李敖大哥大(8),问我、委员
琼瑶,出版 / 神交引用,出版,81,7,7,1,3,李敖大哥大(7),大学、文学、像
蒋家天,亲属,待复核,81,6,3,1,4,李敖大哥大(6),妹妹、部长、嫁给
奥威尔,出版 / 政治异议者 / 神交引用,出版,81,5,5,1,3,李敖大哥大(5),家里、电话、警察
支撑,政治人物,政治人物,81,5,3,1,3,李敖大哥大(5),主席、国民党、政治、委员、攻击
盛世才,政治人物 / 军事人物 / 刑求人员 / 历史类比引用 / 神交引用,政治人物,81,5,5,1,1,李敖大哥大(5),政府、国民党、刑求
胡锦涛,政治人物,政治人物,81,5,5,1,3,李敖大哥大(5),朋友、报纸、序、秘书、访问、部长、台独
唐僧,宗教人物 / 历史类比引用 / 虚拟人物 / 神交引用,宗教人物,81,4,4,1,1,李敖大哥大(4),历史上、一起
范仲淹,学术 / 政治人物 / 神交引用,学术,81,4,4,1,3,李敖大哥大(4),国民党、古人、像、教授、法务部、部长、诗
关到牢,监狱行政,监狱行政,81,3,3,1,3,李敖大哥大(3),监狱、宣传、政府、国民党、刑求
刘文雄,政治人物 / 朋友 / 见面,政治人物,81,3,3,1,2,李敖大哥大(3),院长、法院、立委、委员
利自己,学术,学术,81,3,3,1,3,李敖大哥大(3),杂志、大学、台大、总统、国民党、法官、起诉
包括总,政治人物,政治人物,81,3,3,1,3,李敖大哥大(3),总统、情治、法院、委员、选举
宋主席,政治人物,政治人物,81,3,3,1,2,李敖大哥大(3),主席、国民党、家里、总统
杨肇嘉,政治人物,政治人物,81,3,3,1,2,李敖大哥大(3),总统、市长、见、主席、国民党、政治
江丙坤,政治人物,政治人物,81,3,3,1,2,李敖大哥大(3),总统、主席、法院、国民党、像
狄仁杰,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,81,3,3,1,1,李敖大哥大(3),见、警备总部、调查局、警察
连战去,政治人物,政治人物,81,3,3,1,3,李敖大哥大(3),总统、见、见到、院长、国民党、政治
杨衢云,政治人物 / 政治异议者 / 历史类比引用 / 神交引用,政治人物,80,9,9,1,3,李敖大哥大(9),国民党
武则天,政治人物 / 历史类比引用 / 神交引用,政治人物,80,7,7,1,3,李敖大哥大(7),见、古代、像
张良,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,80,6,6,1,1,李敖大哥大(6),像、弟弟、古代、一起
魏忠贤,历史类比引用 / 政治人物 / 神交引用,历史类比引用,80,5,5,1,4,李敖大哥大(5),读、古代、像、碰到、政治、父亲
吕布,军事人物 / 历史类比引用 / 公共论战,军事人物,80,4,4,1,1,李敖大哥大(4),朋友、送我
安东尼,政治人物 / 军事人物 / 情感 / 历史类比引用 / 神交引用,政治人物,80,4,4,1,1,李敖大哥大(4),共产党、妈妈
温柔,出版,出版,80,4,3,1,3,李敖大哥大(4),报纸、情书、大学、政府
党各派,政治人物,政治人物,80,3,3,1,3,李敖大哥大(3),总统、院长、法院、古代、像
党控制,政治人物,政治人物,80,3,3,1,3,李敖大哥大(3),主席、选举、国民党、总统、政治
党纲,政治人物,政治人物,80,3,3,1,3,李敖大哥大(3),主席、国民党、见、台独、告诉我、总统
公开讨,出版,出版,80,3,3,1,1,李敖大哥大(3),记者、报纸、出版、法官
国成功,政治人物,政治人物,80,3,3,1,3,李敖大哥大(3),总统、部长、特务、所谓、一起
家挨户,亲属,亲属,80,3,3,1,3,李敖大哥大(3),总统、拜访、家里、陪他、所谓、像
张京育,媒体 / 公职人员 / 政治人物 / 出版管制 / 同学 / 公共论战,媒体,80,3,3,1,2,李敖大哥大(3),委员、院长
程天放,政治人物 / 学术行政 / 公共论战 / 历史类比引用,政治人物,80,3,3,1,1,李敖大哥大(3),部长、国民党、大学、问我、教授、政治
高信疆,媒体 / 出版 / 通信 / 朋友 / 证人见证 / 见面 / 公共论战,媒体,80,3,3,1,3,李敖大哥大(3),主编、请我、政战、将军、先生
高尚,见面,见面,80,3,3,1,2,李敖大哥大(3),告诉我、法院、委员、见、院长
国卡特,政治人物,政治人物,80,2,2,1,2,李敖大哥大(2),总统、一起、访问
张心湜,政治人物,政治人物,80,2,2,1,1,李敖大哥大(2),认识、院长
终身做,政治人物,政治人物,80,2,2,1,1,李敖大哥大(2),总统
袁枚,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,79,10,10,1,4,李敖大哥大(10),诗、像、古代、委员
朱惠良,政治人物 / 通信 / 选举助选 / 公共论战,政治人物,79,5,5,1,4,李敖大哥大(5),总统、选举、学生、博士、大学、台大、读、像
党开除,政治人物,政治人物,79,3,3,1,2,李敖大哥大(3),委员、民进党、序
刘绍唐,出版 / 媒体 / 师生 / 见面 / 通信 / 公共论战 / 创作资料协助,出版,79,3,3,1,2,李敖大哥大(3),传记、文学、总统、杂志、所谓
吴庭艳,政治人物 / 公共论战 / 神交引用,政治人物,79,3,3,1,2,李敖大哥大(3),总统、政府
国支持,政治人物,政治人物,79,3,3,1,3,李敖大哥大(3),总统、所谓、将军
巢父,历史类比引用 / 神交引用,历史类比引用,79,3,3,1,1,李敖大哥大(3),总统
应该自,诉讼,诉讼,79,3,3,1,3,李敖大哥大(3),法院、部长、将军、主席、国民党、民进党、记者、政治
戴笠,情治警务 / 军事人物 / 公共论战 / 历史类比引用,情治警务,79,3,3,1,2,李敖大哥大(3),特务、党部、国民党
司马光,政治人物 / 学术 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,78,9,9,1,3,李敖大哥大(9),所谓、读
证严法师,宗教人物 / 人权救援 / 公共论战,宗教人物,78,6,6,1,2,李敖大哥大(6),杂志、像
普希金,出版 / 神交引用,出版,78,5,5,1,1,李敖大哥大(5),太太、诗、像
蔡豪,政治人物 / 朋友 / 见面,政治人物,78,5,5,1,3,李敖大哥大(5),国民党、报导、电视、立委
许世英,公职人员 / 司法人员 / 政治人物 / 历史类比引用,公职人员,78,5,5,1,1,李敖大哥大(5),国民党
黄种人,神交引用,待复核,78,5,3,1,5,李敖大哥大(5),问我、所谓、像
国本,政治人物,政治人物,78,4,3,1,2,李敖大哥大(4),总统、信托、记者、读
蒋廷黻,学术 / 政治人物 / 诗文出处 / 历史类比引用 / 公共论战 / 神交引用,学术,78,4,4,1,3,李敖大哥大(4),朋友、所谓、政治、像
邱彰怎,媒体,媒体,78,4,3,1,2,李敖大哥大(4),民进党、记者、委员、选举
黄老先,神交引用,神交引用,78,4,3,1,1,李敖大哥大(4),读、朋友
黄荣燦,出版,出版,78,4,3,1,1,李敖大哥大(4),共产党、报纸
司法组,学术行政,学术行政,78,3,3,1,2,李敖大哥大(3),台大、院长、法院、文学
周慧瑛,政治人物,政治人物,78,3,3,1,1,李敖大哥大(3),民进党、政治、委员、立委
周玉蔻,媒体 / 见面 / 公共论战,媒体,78,3,3,1,3,李敖大哥大(3),教授、像、证人、法官、判决
周雅淑,政治人物,政治人物,78,3,3,1,1,李敖大哥大(3),民进党、政治、委员、立委
王人达,神交引用,神交引用,78,3,3,1,3,李敖大哥大(3),像、先生、朋友
王幸男,政治人物 / 诉讼 / 公共论战,政治人物,78,3,3,1,1,李敖大哥大(3),委员、政府、民进党、总统、国民党、像
董显光,媒体 / 诗文出处 / 历史类比引用,媒体,78,3,3,1,2,李敖大哥大(3),总统、告诉我、共产党
景气,朋友,待复核,77,8,3,1,4,李敖大哥大(8),朋友、告诉我、像、法院、委员、国民党
管仲,政治人物 / 诗文出处 / 历史类比引用,政治人物,77,8,8,1,3,李敖大哥大(8),古代、见
徐锡麟,政治异议者 / 烈士殉难 / 历史类比引用 / 神交引用,政治异议者,77,7,7,1,2,李敖大哥大(7),国民党、像、历史上、警察
王品超,朋友,朋友,77,4,3,1,1,李敖大哥大(4),朋友、问我
应凤凰,出版,出版,77,3,3,1,1,李敖大哥大(3),文学、研究、朋友、博士、大学
王母娘娘,宗教人物 / 神交引用,宗教人物,77,3,3,1,1,李敖大哥大(3),太太、母亲、儿子
翁文维,情治警务 / 政治人物 / 公共论战,情治警务,77,3,3,1,1,李敖大哥大(3),调查局、一起、儿子、办案人员、法务部
褚剑鸿,司法人员,司法人员,77,3,3,1,1,李敖大哥大(3),书里、院长、法院、政府、所谓
连战请,公共论战,公共论战,77,3,3,1,3,李敖大哥大(3),国民党、请他、主席
江聪明,媒体,媒体,77,2,2,1,1,李敖大哥大(2),记者、报导、节目、见、报纸、电视、先生、存证信
刘国轩,军事人物 / 历史类比引用 / 神交引用,军事人物,76,7,7,1,1,李敖大哥大(7),
陈进兴,社会案件 / 公共论战,社会案件,76,5,5,1,2,李敖大哥大(5),碰到、一起、爱上、像、爸爸
马克·吐温,诗文出处 / 历史类比引用 / 神交引用,诗文出处,76,5,5,1,1,李敖大哥大(5),文学、像、欠债
保罗,宗教人物 / 历史类比引用 / 神交引用,宗教人物,76,4,4,1,2,李敖大哥大(4),太太、写信、关怀、像
王荣文,出版 / 通信 / 朋友 / 创作资料协助,出版,76,4,4,1,1,李敖大哥大(4),出版社、朋友、出版
郑振铎,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,76,4,4,1,2,李敖大哥大(4),
沈尹默,学术 / 学术行政 / 文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,学术,76,3,3,1,1,李敖大哥大(3),教授、大学、诗、见
罗家伦,学术 / 学术行政 / 政治人物,学术,76,3,3,1,1,李敖大哥大(3),院长、学生、大学、老师
胡佛,政治人物 / 公职人员 / 历史类比引用,政治人物,76,3,3,1,2,李敖大哥大(3),一起、教授、学者、台大、所谓、电话
那么宋,公共论战,公共论战,76,3,3,1,3,李敖大哥大(3),国民党、先生、检察官、起诉、像
陈境圳,师生 / 医疗照护 / 财产信托 / 财产债务 / 见面,师生,76,3,3,1,1,李敖大哥大(3),学生、研究、书里、一起
黄华,政治异议者 / 人权救援 / 诉讼 / 出版,政治异议者,76,3,3,1,2,李敖大哥大(3),朋友、哥哥、报导、总干事、民进党
国安人,政治人物,政治人物,76,2,2,1,2,李敖大哥大(2),总统、政府、特务
王柏龄,军事人物 / 公职人员 / 公共论战 / 历史类比引用,军事人物,76,2,2,1,1,李敖大哥大(2),将军、见
王立杰,司法人员 / 诉讼,司法人员,76,2,2,1,2,李敖大哥大(2),法官、审判长、法院、请他、先生、判决、总统、选举
石美瑜,军事人物,军事人物,76,2,2,1,1,李敖大哥大(2),律师、军法、上校、中将、老师、学生、法官、辩护
陈雅香,司法人员,司法人员,76,2,2,1,2,李敖大哥大(2),法官、审判长、女士、法院、判决、总统、选举
黄清光,司法人员,司法人员,76,2,2,1,2,李敖大哥大(2),法官、审判长、请他、先生、法院、判决、总统、选举
布鲁塔斯,历史类比引用 / 神交引用,历史类比引用,75,8,8,1,1,李敖大哥大(8),说过、像、找我
吴三连,媒体 / 政治人物 / 诉讼 / 公共论战,媒体,75,3,3,1,1,李敖大哥大(3),发行、母亲、爸爸、院长、法院
小蕾,情感 / 称谓待考 / 见面,情感,75,3,3,1,2,李敖大哥大(3),朋友、见、见面、送我、交情
山西人,神交引用,神交引用,75,3,3,1,2,李敖大哥大(3),像、见、共产党
马家辉,出版 / 媒体 / 创作资料协助,出版,75,3,3,1,1,李敖大哥大(3),出版社、出版、博士、访问、问我
吴启明,司法人员,司法人员,75,2,2,1,1,李敖大哥大(2),法官、审判长、法院、判决、书里
墨子,学术 / 历史类比引用 / 神交引用,学术,75,2,2,1,2,李敖大哥大(2),思想、共产党、古代
谷凤岐,司法人员 / 诉讼 / 创作资料协助,司法人员,75,2,2,1,1,李敖大哥大(2),大学、法院、国民党、写信、回信、教授、法官
魏廷昱,政治异议者 / 见面 / 创作资料协助 / 社会案件 / 公共论战,政治异议者,75,2,2,1,1,李敖大哥大(2),编辑、总编辑、发行、国民党、像
荆轲,历史类比引用 / 神交引用,历史类比引用,74,10,10,1,1,李敖大哥大(10),请他
李十力,虚拟人物 / 小说剧本人物 / 主剧情人物 / 历史类比引用 / 政治异议者,虚拟人物,74,5,5,1,2,李敖大哥大(5),共产党
洪炎秋,学术 / 出版 / 公共论战,学术,74,5,5,1,1,李敖大哥大(5),大学、委员、国民党
许强,医疗照护 / 同案狱友 / 人权救援 / 烈士殉难,医疗照护,74,5,5,1,2,李敖大哥大(5),台大、国民党、政府、共产党
汪希苓,情治警务 / 军事人物 / 诉讼 / 公共论战,情治警务,74,4,4,1,2,李敖大哥大(4),特务
吴敬恒,学术 / 政治人物 / 公共论战 / 历史类比引用,学术,74,3,3,1,2,李敖大哥大(3),政府、老师、像
四大天王,虚拟人物 / 宗教人物,虚拟人物,74,3,3,1,2,李敖大哥大(3),选举、电视、总统、像、主席
林衡道,学术 / 历史类比引用,学术,74,3,3,1,2,李敖大哥大(3),研究、中央研究院、采访、所谓、学者、访问
程潜,军事人物 / 政治人物 / 选举助选 / 公共论战 / 历史类比引用,军事人物,74,3,3,1,2,李敖大哥大(3),国民党、儿子、像、总统
许华英,文艺音乐 / 财产债务 / 创作资料协助 / 公共论战,文艺音乐,74,3,3,1,3,李敖大哥大(3),见、说过、朋友、告诉我
于文到,财产债务,财产债务,74,2,2,1,1,李敖大哥大(2),土地
亚里士多德,学术 / 神交引用,学术,74,2,2,1,2,李敖大哥大(2),老师、像
俞部长,政治人物,政治人物,74,2,2,1,1,李敖大哥大(2),委员、部长
吴俊才,学术 / 媒体 / 通信 / 创作资料协助 / 公共论战,学术,74,2,2,1,2,李敖大哥大(2),老师、教授、问我、研究、国民党
周合源,政治人物,政治人物,74,2,2,1,1,李敖大哥大(2),主席、秘书、委员、部长、像
张伯苓,学术行政 / 政治人物 / 公职人员 / 选举助选 / 历史类比引用,学术行政,74,2,2,1,2,李敖大哥大(2),大学、院长、爸爸、像
恩格斯,学术 / 公共论战 / 神交引用,学术,74,2,2,1,1,李敖大哥大(2),著作
时候女,司法人员,司法人员,74,2,2,1,2,李敖大哥大(2),法官、总统、委员、民进党
李明骏,诉讼,诉讼,74,2,2,1,1,李敖大哥大(2),法院、判决、本院
杨照讲,司法人员,司法人员,74,2,2,1,1,李敖大哥大(2),法官、像
柏拉图,学术 / 历史类比引用 / 神交引用,学术,74,2,2,1,2,李敖大哥大(2),老师、像
田炳麟,司法人员,司法人员,74,2,2,1,1,李敖大哥大(2),检察官、起诉、总统、像
胡慧玲,媒体 / 政治异议者 / 通信 / 公共论战,媒体,74,2,2,1,1,李敖大哥大(2),发行、太太、民进党
蔡鸿文,媒体,媒体,74,2,2,1,1,李敖大哥大(2),院长、总统、访问、法院
许文彬,律师代理 / 诉讼 / 人权救援 / 公共论战 / 见面,律师代理,74,2,2,1,1,李敖大哥大(2),朋友、律师、主席、国民党、总统、读
谢卫平,司法人员,司法人员,74,2,2,1,1,李敖大哥大(2),检察官
那妹妹,亲属,亲属,74,2,2,1,1,李敖大哥大(2),妹妹
金边眼,师生,师生,74,2,2,1,1,李敖大哥大(2),教授
顾问陈,编辑,编辑,74,2,2,1,2,李敖大哥大(2),编辑、发行、总编辑、总统
黄忠雄,政治人物,政治人物,74,2,2,1,1,李敖大哥大(2),委员、选举、警察
黄程晖,司法人员,司法人员,74,2,2,1,1,李敖大哥大(2),法官、主席、国民党、读、报导、像
孟祥柯,朋友 / 见面 / 创作资料协助 / 媒体,朋友,73,4,4,1,1,李敖大哥大(4),朋友、研究
惠特曼,出版 / 神交引用,出版,73,4,4,1,1,李敖大哥大(4),诗、像
司徒雷登,学术 / 宗教人物 / 公职人员 / 历史类比引用 / 神交引用,学术,73,3,3,1,2,李敖大哥大(3),警察、国民党
师长,军事人物 / 见面 / 称谓待考,军事人物,73,3,3,1,2,李敖大哥大(3),师长、主席、朋友、台独
李筱峰,朋友 / 通信 / 出版 / 公共论战,朋友,73,3,3,1,2,李敖大哥大(3),大学、见、像、杂志
章太炎,学术 / 诗文出处 / 出版 / 政治异议者 / 公共论战 / 历史类比引用,学术,73,3,3,1,3,李敖大哥大(3),学者、认识、政府
公正性,媒体,媒体,73,2,2,1,1,李敖大哥大(2),委员、电视、广播、像
李慎言,神交引用,神交引用,73,2,2,1,1,李敖大哥大(2),老师、儿子、批评、读、同学、诗
荀子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,73,2,2,1,2,李敖大哥大(2),古人、哲学
范宽,文艺音乐 / 历史类比引用 / 神交引用,文艺音乐,72,7,7,1,1,李敖大哥大(7),诗、古代
刘禅,政治人物 / 历史类比引用,政治人物,72,4,4,1,2,李敖大哥大(4),像
艾德礼,政治人物 / 历史类比引用 / 神交引用,政治人物,72,4,4,1,1,李敖大哥大(4),批评、像
严倬云,亲属 / 姻亲,亲属,72,3,3,1,1,李敖大哥大(3),太太、夫人、政府、书里
秦桧,政治人物 / 历史类比引用 / 神交引用,政治人物,72,3,3,1,2,李敖大哥大(3),儿子、像
于办理,亲属,亲属,72,2,2,1,2,李敖大哥大(2),弟弟、女友、报纸、公诉、法官、审判长、判决、总统
别人妓,见面,见面,72,2,2,1,2,李敖大哥大(2),一起、委员
向经国,师生,师生,72,2,2,1,1,李敖大哥大(2),政治、先生、老师、攻击
夏皮罗,媒体 / 见面,媒体,72,2,2,1,2,李敖大哥大(2),记者、杂志
平建设,政治人物,政治人物,72,2,2,1,1,李敖大哥大(2),主席、主义
成法务,政治人物,政治人物,72,2,2,1,2,李敖大哥大(2),法务部、家里、太太、院长、法院、部长
成独裁,政治人物,政治人物,72,2,2,1,2,李敖大哥大(2),总统、所谓
白居易,诗文出处 / 历史类比引用 / 神交引用,诗文出处,72,2,2,1,1,李敖大哥大(2),老师、诗
胡宗南,亲属,亲属,72,2,2,1,2,李敖大哥大(2),学生、爸爸、妈妈、嫁给、国民党、大学、将军
荣负责,媒体,媒体,72,2,2,1,2,李敖大哥大(2),电视、民进党
陈昆仑,见面,见面,72,2,2,1,1,李敖大哥大(2),访问、先生
富兰克林,政治人物 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,71,3,3,1,2,李敖大哥大(3),像、一起
张鸿学,政治人物 / 公共论战,政治人物,71,3,3,1,2,李敖大哥大(3),国民党、认识、法院、委员、民进党
朱镕基,政治人物 / 公职人员 / 公共论战,政治人物,71,3,3,1,2,李敖大哥大(3),像、国民党、共产党
林云,宗教人物 / 婚姻相关 / 公共论战,宗教人物,71,3,3,1,1,李敖大哥大(3),学生、父亲、记者、电视、所谓、打电话、电话
西门庆,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,71,3,3,1,1,李敖大哥大(3),节目
马君武,学术 / 诗文出处 / 公共论战 / 历史类比引用,学术,71,3,3,1,2,李敖大哥大(3),诗、大学、见、认识
计主任,财产债务,财产债务,71,2,2,1,2,李敖大哥大(2),支票、政府、研究、委员、所谓
连战两,朋友,朋友,71,2,2,1,1,李敖大哥大(2),国民党、告诉我、主席
郭沫若,学术 / 出版 / 政治人物 / 公共论战 / 神交引用,学术,70,7,7,1,1,李敖大哥大(7),主义、像
司马懿,政治人物 / 军事人物 / 历史类比引用,政治人物,70,6,6,1,2,李敖大哥大(6),
如来佛,虚拟人物 / 宗教人物 / 历史类比引用 / 神交引用,虚拟人物,70,6,6,1,1,李敖大哥大(6),
鲁滨逊,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,70,5,5,1,1,李敖大哥大(5),像
朱元璋,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,70,4,4,1,3,李敖大哥大(4),儿子
刘忆如,政治人物 / 学术 / 见面,政治人物,70,3,3,1,1,李敖大哥大(3),教授、学者、所谓
吕洞宾,宗教人物 / 历史类比引用 / 神交引用,宗教人物,70,3,3,1,1,李敖大哥大(3),一起、古代
康水木,政治人物 / 选举助选 / 亲属 / 公共论战,政治人物,70,3,3,1,2,李敖大哥大(3),见、调查局、家里、看守所
秋瑾,政治异议者 / 烈士殉难 / 历史类比引用 / 神交引用,政治异议者,70,3,3,1,2,李敖大哥大(3),像、见、太太、共产党、国民党、历史上
蒙什么,政治人物,政治人物,70,3,2,1,2,李敖大哥大(3),总统、委员、政府、诗、像
郭正亮,政治人物,政治人物,70,3,3,1,1,李敖大哥大(3),选举、民进党、像
霍梅尼,政治人物 / 宗教人物 / 神交引用,政治人物,70,3,3,1,1,李敖大哥大(3),杂志、诗
龚德柏,政治异议者 / 媒体 / 出版 / 感化人员,政治异议者,70,3,3,1,3,李敖大哥大(3),像、报人、记者、政治
国家做,公共论战,公共论战,70,2,2,1,2,李敖大哥大(2),公共、主义、诗、像
张慈让,资金支持 / 创作资料协助 / 文艺音乐 / 公共论战,资金支持,70,2,2,1,1,李敖大哥大(2),先生、像、院长
朱丽叶,虚拟人物 / 小说剧本人物 / 历史类比引用 / 公共论战,虚拟人物,70,2,2,1,1,李敖大哥大(2),
红包收,学术行政,学术行政,70,2,2,1,1,李敖大哥大(2),研究、中央研究院、院长、碰到、政府
星云法师,宗教人物 / 公共论战,宗教人物,69,6,6,1,3,李敖大哥大(6),政府、像
劳伦斯,诗文出处 / 历史类比引用 / 神交引用,诗文出处,69,3,3,1,2,李敖大哥大(3),监狱、碰到
姜太公,政治人物 / 军事人物 / 神交引用,政治人物,69,3,3,1,2,李敖大哥大(3),一起、像
张玉桂,通信 / 创作资料协助,通信,69,3,3,1,2,李敖大哥大(3),电视、读、所谓
殷乃平,学术 / 财产债务 / 创作资料协助 / 见面 / 公共论战,学术,69,3,3,1,1,李敖大哥大(3),委员、教授、学者、所谓
江青,政治人物 / 公共论战 / 历史类比引用 / 神交引用,政治人物,69,3,3,1,3,李敖大哥大(3),部长、妻
别人太,姻亲,姻亲,69,2,2,1,1,李敖大哥大(2),见、朋友、太太、结婚
史老师,师生,师生,69,2,2,1,1,李敖大哥大(2),老师、学生、像
林宗义,师生,师生,69,2,2,1,1,李敖大哥大(2),教授、大学、爸爸、儿子、学术、政府、先生
白崇禧,军事人物 / 政治人物 / 选举助选 / 公共论战 / 历史类比引用,军事人物,69,2,2,1,2,李敖大哥大(2),爸爸、太太、研究、委员、部长、政府、政治
郝伯村,学术行政,学术行政,69,2,2,1,1,李敖大哥大(2),院长、委员、夫人、总统
阿弥陀佛,宗教人物 / 神交引用,宗教人物,68,9,9,1,3,李敖大哥大(9),像
乾隆,历史类比引用 / 政治人物 / 神交引用,历史类比引用,68,7,7,1,4,李敖大哥大(7),书里、像
小凤仙,情感 / 神交引用,情感,68,5,5,1,2,李敖大哥大(5),说过
曾宪政,学术 / 学术行政 / 公职人员 / 公共论战,学术,68,4,4,1,1,李敖大哥大(4),像
余英时,学术 / 公共论战,学术,68,3,3,1,1,李敖大哥大(3),研究、中央研究院、朋友、国民党
