姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
黄大洲,公职人员 / 政治人物 / 公共论战,公职人员,89,13,13,1,5,李敖有话说(13),国民党、市长、所谓、研究、学术、中央研究院、院长、财产
大禹,政治人物 / 历史类比引用 / 神交引用,政治人物,89,12,12,1,6,李敖有话说(12),古代、问我、传记、书里、像
拜伦,诗文出处 / 历史类比引用 / 神交引用,诗文出处,89,12,12,1,8,李敖有话说(12),诗、节目、朋友、监狱、一起、主义、作品、政治
马丁·路德,宗教人物 / 神交引用 / 公共论战,宗教人物,89,12,12,1,3,李敖有话说(12),像、书里、出版、政治、古代、一起
龙应台,媒体 / 学术 / 公共论战,媒体,89,12,12,1,5,李敖有话说(12),批评、像、见、市长、报纸、序、导演、学术
凯末尔,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,89,11,11,1,3,李敖有话说(11),国民党、朋友、见、民进党、见到
唐绍仪,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,89,11,11,1,2,李敖有话说(11),政府、总统、历史上、县长、所谓、家里、学生、特务
李金龙,政治人物 / 亲属 / 公共论战,政治人物,89,11,11,1,2,李敖有话说(11),爸爸、像、研究、警察、所谓、支票、委员、政府
熊秉坤,军事人物 / 政治异议者 / 历史类比引用,军事人物,89,11,11,1,2,李敖有话说(11),一起、将军、像、国民党、共产党
邱比特,虚拟人物 / 宗教人物 / 情感 / 历史类比引用 / 神交引用,虚拟人物,89,11,11,1,1,李敖有话说(11),像、报纸、古代、一起、说过、委员
邴原,学术 / 神交引用,学术,89,11,11,1,2,李敖有话说(11),女儿、找他、朋友、一起、儿子、结婚、节目
弗洛斯特,诗文出处 / 历史类比引用 / 神交引用,诗文出处,89,10,10,1,4,李敖有话说(10),诗、院长、所谓
桑塔亚纳,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,89,10,10,1,2,李敖有话说(10),诗、教授、大学、哲学、像、情人、教书、文学
温生才,主剧情人物 / 小说剧本人物 / 烈士殉难 / 政治异议者 / 军事人物 / 历史类比引用,主剧情人物,89,10,10,1,3,李敖有话说(10),脚镣、一起、思想、国民党、将军
萨特,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,89,10,10,1,6,李敖有话说(10),哲学、一起、文学、见、情人、思想、监狱、共产党
西施,历史类比引用 / 情感 / 神交引用,历史类比引用,89,10,10,1,1,李敖有话说(10),情人、见
吴凤,社会案件 / 公共论战 / 神交引用,社会案件,89,9,9,1,1,李敖有话说(9),告诉我、委员、像
宋仁宗,政治人物 / 历史类比引用 / 神交引用,政治人物,89,9,9,1,1,李敖有话说(9),见、脚镣、手铐
康宁祥,政治人物 / 政治异议者 / 选举助选 / 公共论战 / 历史类比引用,政治人物,89,9,9,1,3,李敖有话说(9),法院、委员、出版、秘书、找他、爸爸、律师
翁同龢,公职人员 / 政治人物 / 师生 / 文艺音乐 / 历史类比引用 / 神交引用,公职人员,89,9,9,1,4,李敖有话说(9),诗、老师、太太、电视、电话、儿子
西门庆,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,89,9,9,1,3,李敖有话说(9),像、报导、朋友
叔本华,学术 / 神交引用,学术,89,8,8,1,3,李敖有话说(8),哲学、思想、研究、像、认识、学术、法院、判决
张翠英,亲属 / 见面 / 媒体 / 文艺音乐,亲属,89,8,8,1,6,李敖有话说(8),太太、导演、一起、朋友、家里、妻、认识、女儿
成舍我,媒体 / 学术行政 / 公共论战,媒体,89,8,8,1,3,李敖有话说(8),大学、朋友、报纸、委员、一起、法院、党部、国民党
李谌,亲属 / 学术 / 财产债务 / 财产信托,亲属,89,8,8,1,4,李敖有话说(8),太太、女儿、妈妈、思想、回信、哥哥、妹妹、儿子
林弘宣,政治异议者 / 通信 / 人权救援,政治异议者,89,8,8,1,1,李敖有话说(8),律师、政治、像、法院、所谓、辩护、同案、市长
毛姆,出版 / 神交引用,出版,89,8,8,1,4,李敖有话说(8),文学、报导、哲学、像、一起、部长
泰戈尔,诗文出处 / 历史类比引用 / 神交引用,诗文出处,89,8,8,1,5,李敖有话说(8),诗、像、文学、碰到、女儿、妈妈、国民党
胡赓年,政治人物 / 公职人员 / 亲属 / 姻亲,政治人物,89,8,8,1,4,李敖有话说(8),爸爸、教授、大学、北大、委员、国民党、太太、节目
何键,军事人物 / 政治人物 / 历史类比引用,军事人物,89,7,7,1,3,李敖有话说(7),太太、国民党、司令、书里、夫人、主席、政府、共产党
吴申叔,朋友 / 出版 / 见面 / 亲属,朋友,89,7,7,1,2,李敖有话说(7),儿子、信托、朋友、一起、研究、院长、告诉我、中央研究院
小蕾,情感 / 称谓待考 / 见面,情感,89,7,7,1,2,李敖有话说(7),朋友、妈妈、爸爸、大学、政府、国民党
张玉法,学术 / 诉讼 / 公共论战,学术,89,7,7,1,3,李敖有话说(7),国民党、研究、中央研究院、所谓、院长、学者、博士、见
张道藩,政治人物 / 党务宣传 / 出版 / 公共论战 / 历史类比引用,政治人物,89,7,7,1,1,李敖有话说(7),国民党、法院、院长、学生、委员、所谓、妈妈、见
林黛玉,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,89,7,7,1,6,李敖有话说(7),像、思想、哲学、朋友、家里
柯尔律治,出版 / 神交引用,出版,89,7,7,1,4,李敖有话说(7),文学、诗、思想、读、节目、名言
毛泽民,亲属 / 政治人物 / 神交引用,亲属,89,7,7,1,4,李敖有话说(7),弟弟、共产党、国民党、政府、法庭、见
许倬云,学术 / 诉讼 / 公共论战,学术,89,7,7,1,3,李敖有话说(7),研究、中央研究院、军购、国民党、像、爸爸、学者、共产党
连家立,朋友 / 见面,朋友,89,7,7,1,6,李敖有话说(7),律师、认识、电视、像、问我、总统、选举、政府
邓朴方,亲属 / 公共论战,亲属,89,7,7,1,5,李敖有话说(7),儿子、像、父亲、见、见到、妈妈、女儿、结婚
黄郛,政治人物 / 公职人员 / 历史类比引用,政治人物,89,7,7,1,2,李敖有话说(7),电报、政府、参谋、像、哥哥
严倬云,亲属 / 姻亲,亲属,89,6,6,1,3,李敖有话说(6),太太、妹妹、女儿、嫁给、姐姐、见、爸爸、儿子
吕不韦,历史类比引用 / 政治人物 / 财产债务 / 神交引用,历史类比引用,89,6,6,1,1,李敖有话说(6),妈妈、爸爸
李庆安,政治人物 / 选举助选 / 见面 / 公共论战,政治人物,89,6,6,1,4,李敖有话说(6),朋友、委员、爸爸、院长、部长、选举、查禁、儿子
殷琪,财产债务 / 公共论战,财产债务,89,6,6,1,3,李敖有话说(6),一起、政府、警察
温莎公爵,神交引用,神交引用,89,6,6,1,1,李敖有话说(6),弟弟、儿子、爸爸
甄珍,媒体 / 文艺音乐 / 见面,媒体,89,6,6,1,2,李敖有话说(6),导演、离婚、嫁给、朋友、太太、报纸、夫人
连战没,政治人物 / 神交引用,政治人物,89,6,5,1,5,李敖有话说(6),总统、国民党、主义、市长、像
邱义仁,政治人物 / 政治异议者 / 公共论战 / 见面,政治人物,89,6,6,1,3,李敖有话说(6),民进党、秘书、总统、院长、见
邱清泉,军事人物 / 被害人 / 历史类比引用,军事人物,89,6,6,1,1,李敖有话说(6),将军、国民党、司令
陈纪滢,出版 / 媒体 / 公共论战,出版,89,6,6,1,2,李敖有话说(6),国民党、文学、见、报人、委员、教授、院长、部长
黄雪邨,媒体 / 出版 / 创作资料协助 / 公共论战,媒体,89,6,6,1,2,李敖有话说(6),秘书、爸爸、读、见、见到、朋友、儿子、总统
乔治桑,诗文出处 / 情感 / 历史类比引用 / 神交引用,诗文出处,89,5,5,1,1,李敖有话说(5),恋爱、市长、政治、节目、部长、像
吴虞,学术 / 神交引用,学术,89,5,5,1,2,李敖有话说(5),学生、像、思想、大学、文学
周令飞,媒体 / 历史类比引用 / 神交引用,媒体,89,5,5,1,1,李敖有话说(5),爸爸、像、爱上、儿子
左舜生,政治人物 / 诗文出处 / 党务宣传 / 公共论战 / 历史类比引用,政治人物,89,5,5,1,2,李敖有话说(5),编辑、见、主席
师长,军事人物 / 见面 / 称谓待考,军事人物,89,5,5,1,5,李敖有话说(5),师长、老师、朋友、台独、一起、将军、国民党、所谓
支持马,公共论战,公共论战,89,5,4,1,4,李敖有话说(5),院长、市长、将军、记者、国民党、台独
曾心仪,出版 / 通信 / 政治异议者 / 选举助选 / 人权救援 / 创作资料协助 / 公共论战,出版,89,5,5,1,2,李敖有话说(5),书里、朋友、儿子、太太、访问、请我、冤案、出版
李姿仪,朋友 / 见面 / 创作资料协助,朋友,89,5,5,1,4,李敖有话说(5),秘书、请我、教授、助理、朋友、告诉我、爸爸、女儿
杨三共,情治警务 / 证人见证 / 诉讼,情治警务,89,5,5,1,1,李敖有话说(5),认识、政府、节目、警察、共产党
沈尹默,学术 / 学术行政 / 文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,学术,89,5,5,1,3,李敖有话说(5),诗、教授、北大、大学、文学、老师、管理员、见
王志慧,亲属 / 出版 / 财产信托 / 财产债务,亲属,89,5,5,1,3,李敖有话说(5),太太、妈妈、思想、见、妹妹、见证、法官、法院
王新衡,情治警务 / 朋友 / 见面 / 历史类比引用,情治警务,89,5,5,1,2,李敖有话说(5),特务、儿子、国民党、朋友、共产党、像、同学、大学
章士钊,学术 / 诗文出处 / 政治异议者 / 公共论战 / 历史类比引用 / 神交引用,学术,89,5,5,1,2,李敖有话说(5),认识、主席、学术
罗兰夫人,神交引用 / 政治异议者,神交引用,89,5,5,1,2,李敖有话说(5),夫人、认识、名言、弟弟、像
蒋方良,亲属 / 历史类比引用 / 公共论战,亲属,89,5,5,1,4,李敖有话说(5),太太、见、见到、妈妈、特务、电话
钱太太,婚姻相关 / 见面,婚姻相关,89,5,5,1,1,李敖有话说(5),太太、师母、政府
于马英,政治人物,政治人物,89,4,4,1,4,李敖有话说(4),总统、警察、民进党、主席、国民党
孔德成,学术 / 政治人物 / 宗教人物 / 公共论战,学术,89,4,4,1,3,李敖有话说(4),院长、法院、总统、政府、国民党
孟祥柯,朋友 / 见面 / 创作资料协助 / 媒体,朋友,89,4,4,1,3,李敖有话说(4),朋友、国民党、太太、报纸、研究
居瀛玖,亲属 / 学术行政 / 财产债务 / 社会案件,亲属,89,4,4,1,1,李敖有话说(4),弟弟、女儿、写信、一起、嫁给、院长、法院、姐姐
李丽华,媒体 / 文艺音乐 / 公共论战,媒体,89,4,4,1,2,李敖有话说(4),一起、太太、夫人、节目、女儿
林毓生,学术 / 师生 / 公共论战,学术,89,4,4,1,1,李敖有话说(4),老师、军购、学生、见、国民党
沈刚伯,学术 / 学术行政 / 公共论战 / 社会案件,学术,89,4,4,1,3,李敖有话说(4),教授、台大、大学、研究、北大、中央研究院、教书、节目
王令麟,媒体 / 财产债务 / 公共论战,媒体,89,4,4,1,1,李敖有话说(4),节目、电视、主义、爸爸、儿子、研究
谷凤翔,政治人物 / 见面,政治人物,89,4,4,1,3,李敖有话说(4),秘书、党部、法院、国民党、总统、来信、杂志、书店
赖士葆,政治人物 / 学术 / 财产债务 / 见面 / 公共论战,政治人物,89,4,4,1,2,李敖有话说(4),国民党、见、朋友、委员
顾颉刚,学术 / 编辑 / 出版 / 历史类比引用 / 神交引用,学术,89,4,4,1,2,李敖有话说(4),大学、学生、论文、教书、学者、著作、老师、研究
宣布跟,见面,见面,89,3,3,1,3,李敖有话说(3),见、见面、离婚、记者、记者招待会、告诉我、妈妈、哥哥
文告百,神交引用,神交引用,89,2,2,1,1,李敖有话说(2),说过、国民党、民进党
水偷生,媒体,媒体,89,2,2,1,1,李敖有话说(2),朋友、节目、诗
江湖玩,神交引用,神交引用,89,2,2,1,1,李敖有话说(2),古代、告诉我、总统、所谓
吕布,军事人物 / 历史类比引用 / 公共论战,军事人物,88,12,12,1,1,李敖有话说(12),妻、儿子
苏黄米,神交引用 / 见面,待复核,88,12,6,1,7,李敖有话说(12),思想、见、像
华佗,医疗照护 / 历史类比引用 / 神交引用,医疗照护,88,9,9,1,1,李敖有话说(9),儿子
和证据,政治人物,政治人物,88,6,4,1,6,李敖有话说(6),选举、总统、所谓、节目、历史上
袁守谦,军事人物 / 公职人员 / 历史类比引用,军事人物,88,6,6,1,2,李敖有话说(6),国民党、像
郭正亮,政治人物,政治人物,88,5,5,1,3,李敖有话说(5),民进党、一起、立委、主席
丁惟汾,政治人物 / 历史类比引用,政治人物,88,4,4,1,1,李敖有话说(4),国民党、共产党、宣传
家康德,政治人物,政治人物,88,4,4,1,3,李敖有话说(4),哲学、像、思想、部长、委员、大学
林觉民,烈士殉难 / 政治异议者 / 通信 / 姻亲 / 历史类比引用 / 神交引用,烈士殉难,88,4,4,1,1,李敖有话说(4),太太、晤、朋友、见、委员、告诉我
福尔摩斯,虚拟人物,虚拟人物,88,4,4,1,1,李敖有话说(4),一起
顾孟余,政治人物 / 学术 / 公共论战 / 神交引用,政治人物,88,4,4,1,3,李敖有话说(4),国民党、学生、共产党、主席、政府、委员、政治、太太
于学忠,军事人物 / 政治人物 / 历史类比引用,军事人物,88,3,3,1,1,李敖有话说(3),写信、大学、北大
别人住,监狱行政,监狱行政,88,3,3,1,3,李敖有话说(3),一起、监狱、同房、政治
国王听,律师代理,律师代理,88,3,3,1,2,李敖有话说(3),律师、像、朋友
林二哥,姻亲,姻亲,88,3,3,1,1,李敖有话说(3),妻、结婚
柳午亭,见面,见面,88,3,3,1,1,李敖有话说(3),见、见到、爸爸、先生、告诉我、太太、国民党
屈原,历史类比引用 / 学术 / 政治人物 / 神交引用,历史类比引用,87,13,13,1,2,李敖有话说(13),朋友、送我、书里、见、碰到、政府、像
徐悲鸿,学术 / 文艺音乐 / 历史类比引用 / 神交引用,学术,87,8,8,1,2,李敖有话说(8),一起、情人、太太、结婚、像
CT,通信 / 朋友 / 称谓待考,通信,87,5,5,1,2,李敖有话说(5),见、特务、警察、报纸、国民党、告诉我、所谓、太太
国人耍,政治人物,政治人物,87,5,4,1,5,李敖有话说(5),所谓、总统、像、国民党、部长
罗杰斯,政治人物,政治人物,87,5,4,1,2,李敖有话说(5),告诉我、部长、像
胡虚一,通信 / 朋友 / 出版 / 创作资料协助 / 同案狱友 / 政治异议者 / 学术,通信,87,5,5,1,1,李敖有话说(5),国民党、太太、碰到、一起、政治、弟弟、像
和所谓,政治人物,政治人物,87,4,4,1,4,李敖有话说(4),所谓、总统、市长、政治
康泽同,党务宣传,党务宣传,87,4,4,1,1,李敖有话说(4),党务、将军、读、思想、共产党
张惊声,学术行政 / 亲属 / 政治异议者 / 历史类比引用,学术行政,87,4,4,1,2,李敖有话说(4),一起、嫁给、弟弟、姐姐、大学
彭德怀,军事人物 / 政治人物 / 历史类比引用,军事人物,87,4,4,1,4,李敖有话说(4),主席、将军、部长、像
江山,政治人物,政治人物,87,4,4,1,4,李敖有话说(4),像、国民党、将军、党部、共产党、市长
沈兼士,学术 / 公共论战,学术,87,4,4,1,2,李敖有话说(4),大学、见、见到、朋友、文学
张知本,政治人物,政治人物,87,3,3,1,2,李敖有话说(3),委员、共产党、访问、先生、老师、学生
李济深,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,87,3,3,1,2,李敖有话说(3),国民党、共产党、太太、主席、委员
郑为元,军事人物 / 政治人物 / 公共论战,军事人物,87,3,3,1,2,李敖有话说(3),部长、将军、院长、市长、国民党、像
都落选,政治人物,政治人物,87,3,3,1,2,李敖有话说(3),委员、市长、总统、所谓、像
刁民万,政治人物,政治人物,87,2,2,1,1,李敖有话说(2),选举、所谓
和概念,媒体,媒体,87,2,2,1,1,李敖有话说(2),节目
孙女刘,公共论战,公共论战,87,2,2,1,1,李敖有话说(2),国民党、共产党
成全台,媒体,媒体,87,2,2,1,1,李敖有话说(2),节目、台独
林献堂,政治人物 / 诗文出处 / 历史类比引用 / 公共论战,政治人物,86,10,10,1,3,李敖有话说(10),像、总统、儿子、家里
施洗者约翰,宗教人物 / 神交引用,宗教人物,86,9,9,1,2,李敖有话说(9),像、碰到、朋友
陈仪讲,神交引用,待复核,86,9,4,1,5,李敖有话说(9),诗、像、朋友
韩世忠,神交引用 / 军事人物,神交引用,86,9,9,1,2,李敖有话说(9),历史上
侯宝林,文艺音乐 / 媒体 / 历史类比引用,文艺音乐,86,7,7,1,2,李敖有话说(7),书里、见、将军
曹景行,朋友,朋友,86,7,4,1,2,李敖有话说(7),问我、朋友、电视、主义
朱德,军事人物 / 政治人物 / 历史类比引用,军事人物,86,7,7,1,5,李敖有话说(7),共产党、请他、爸爸、访问、读、司令、主义、国民党
格林,诗文出处 / 历史类比引用 / 神交引用,诗文出处,86,6,6,1,1,李敖有话说(6),政府
李庆元,政治人物 / 创作资料协助 / 诉讼 / 公共论战 / 见面,政治人物,86,5,5,1,2,李敖有话说(5),朋友、像、情书、法院
金惟纯,媒体 / 出版 / 诉讼 / 公共论战,媒体,86,5,5,1,5,李敖有话说(5),一起、太太、告诉我
吴淑珍,政治人物 / 亲属 / 公共论战,政治人物,86,4,4,1,3,李敖有话说(4),民进党、夫人、序、院长、律师、秘书、总统
杨祖珺,政治人物 / 媒体 / 公共论战 / 亲属 / 情感,政治人物,86,4,4,1,1,李敖有话说(4),警察、市长、朋友、总统、所谓、政府、报纸、总干事
陆晋德,社会案件 / 被害人 / 诉讼 / 亲属,社会案件,86,4,4,1,1,李敖有话说(4),朋友、儿子、国民党、共产党、大学、夫人、见
余纪忠,媒体 / 出版 / 见面 / 朋友 / 诉讼 / 公共论战,媒体,86,3,3,1,3,李敖有话说(3),委员、国民党、报纸、上校、中将、一起、朋友
夏皮罗,媒体 / 见面,媒体,86,3,3,1,1,李敖有话说(3),记者、国民党、特务、家里
文章老,神交引用,神交引用,86,3,3,1,2,李敖有话说(3),像、问我、思想、诗
李杰来,政治人物,政治人物,86,3,3,1,3,李敖有话说(3),部长、主席、将军、民进党、校对、法院、委员
女娲,宗教人物 / 神交引用,宗教人物,85,14,14,1,4,李敖有话说(14),夫人、历史上、一起
吴经国,体育人物 / 公共论战,体育人物,85,6,6,1,1,李敖有话说(6),委员、一起
妈祖,宗教人物 / 神交引用,宗教人物,85,6,6,1,4,李敖有话说(6),思想、像、大学
景新汉,同学 / 见面 / 通信 / 朋友,同学,85,5,5,1,3,李敖有话说(5),朋友、大学、一起、杂志、文星、台大、夫人、报纸
别人借,神交引用,神交引用,85,4,4,1,2,李敖有话说(4),文学、像、编辑、共产党、所谓
埃洛弗林,媒体 / 神交引用,媒体,85,4,4,1,1,李敖有话说(4),见、总统、像
都有很,神交引用,神交引用,85,4,4,1,4,李敖有话说(4),像、助理、委员、哲学、思想、文学、想象力
陈克武,公共论战,公共论战,85,4,4,1,2,李敖有话说(4),国民党、书里、请他
张仪说,见面,见面,85,3,3,1,1,李敖有话说(3),见、朋友、同学
曹锟,政治人物,政治人物,85,3,3,1,1,李敖有话说(3),总统
杨仁江,学术,学术,85,3,3,1,1,李敖有话说(3),大学、老师
林浊水,政治人物 / 公共论战,政治人物,85,3,3,1,3,李敖有话说(3),委员、台独、民进党、像
苏联做,公共论战,公共论战,85,3,3,1,3,李敖有话说(3),总统、共产党、欠债、政府、像
雷震搞,姻亲,姻亲,85,3,3,1,3,李敖有话说(3),嫁给、老师、师母、家里、杂志、所谓
明神宗,政治人物 / 神交引用,政治人物,84,10,10,1,4,李敖有话说(10),书里、主席、像、思想
达芬奇,文艺音乐 / 科学家 / 历史类比引用 / 神交引用,文艺音乐,84,10,10,1,3,李敖有话说(10),像、告诉我、读
越王勾践,政治人物 / 军事人物 / 神交引用,政治人物,84,9,9,1,3,李敖有话说(9),国民党、历史上、老师
万宝龙,神交引用,待复核,84,8,4,1,3,李敖有话说(8),诗、节目、送我、部长、像
申出来,神交引用,待复核,84,8,4,1,8,李敖有话说(8),读、见、节目
孔融,学术 / 诗文出处 / 政治异议者 / 历史类比引用 / 神交引用,学术,84,7,7,1,1,李敖有话说(7),儿子、历史上
孙权,政治人物 / 军事人物 / 历史类比引用,政治人物,84,7,7,1,3,李敖有话说(7),文学、老师、政治
刘峙,军事人物 / 政治人物 / 诗文出处 / 公共论战 / 历史类比引用,军事人物,84,5,5,1,1,李敖有话说(5),司令、将军、书里、序、总统、国民党、研究、共产党
武松,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,84,5,5,1,2,李敖有话说(5),像
陈布雷,政治人物 / 出版 / 诗文出处 / 历史类比引用,政治人物,84,5,5,1,4,李敖有话说(5),杂志、政府、委员、国民党
吴佩孚,军事人物 / 政治人物 / 历史类比引用,军事人物,84,4,4,1,2,李敖有话说(4),国民党、爸爸、司令、见
周之鸣,朋友 / 见面 / 出版 / 公共论战 / 文艺音乐 / 诗文出处 / 历史类比引用,朋友,84,4,4,1,2,李敖有话说(4),节目、朋友、主义、报人、国民党、书里
胡基峻,证人见证 / 创作资料协助 / 学术 / 诉讼,证人见证,84,4,4,1,2,李敖有话说(4),朋友、哲学、证人、法官、警备总部
齐宣王,政治人物 / 历史类比引用 / 神交引用,政治人物,84,4,4,1,2,李敖有话说(4),读
成所谓,出版,出版,84,3,3,1,3,李敖有话说(3),所谓、报纸、法院、国民党、院长、总统
李薌蘅,师生,师生,84,3,3,1,1,李敖有话说(3),老师、教书、母亲、大学、同学、父亲、嫁给、政府
王又曾,亲属,亲属,84,3,3,1,1,李敖有话说(3),节目、电视、爸爸、儿子、朋友、研究、主义
路障,神交引用,神交引用,84,3,3,1,2,李敖有话说(3),像、节目、宣传
郑庄公,亲属,亲属,84,3,3,1,1,李敖有话说(3),妈妈、弟弟、见、碰到
葛利普,师生,师生,84,2,2,1,2,李敖有话说(2),教授、大学、像
唐玄宗,政治人物 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,83,9,9,1,5,李敖有话说(9),情人、小情人、古代、所谓、见、见到、告诉我
戈培尔,姻亲,姻亲,83,5,3,1,2,李敖有话说(5),部长、宣传、太太、妻、警察、像
苏洪月娇,政治人物 / 公职人员 / 政治异议者 / 社会案件 / 诉讼 / 通信 / 公共论战,政治人物,83,4,4,1,1,李敖有话说(4),朋友、大学、女儿、民进党、像
雷啸岑,诗文出处 / 出版 / 历史类比引用,诗文出处,83,4,4,1,1,李敖有话说(4),共产党、国民党、政治、报人
从胡人,亲属,亲属,83,3,3,1,2,李敖有话说(3),朋友、女儿、爸爸、历史上
佟麟阁,军事人物,军事人物,83,3,3,1,2,李敖有话说(3),军长、将军、国民党、共产党、像
公务人,财产债务,财产债务,83,3,3,1,2,李敖有话说(3),财产、总统、委员、学生、教授、告诉我、文学
封回信,通信,通信,83,3,3,1,2,李敖有话说(3),回信、学生、教授、同学、送我、北大、出版、将军
徐端,社会案件 / 军事人物,社会案件,83,3,3,1,3,李敖有话说(3),警察、妹妹、家里、代理、主席、陪他、一起、共产党
戚继光,军事人物,军事人物,83,3,3,1,1,李敖有话说(3),将军
沈之岳,情治警务,情治警务,83,3,3,1,2,李敖有话说(3),调查局、院长、检察长、法务部、法院、部长、党部、国民党
赵元任,学术 / 学术行政 / 神交引用,学术,83,3,3,1,3,李敖有话说(3),大学、诗、教授、太太、告诉我、先生
赵登禹,军事人物,军事人物,83,3,3,1,2,李敖有话说(3),军长、将军、国民党、像
梁鼎芬,学术 / 师生 / 历史类比引用 / 神交引用,学术,82,10,10,1,2,李敖有话说(10),老师、学生
保罗,宗教人物 / 历史类比引用 / 神交引用,宗教人物,82,9,9,1,2,李敖有话说(9),一起、主义
习惯来,神交引用,待复核,82,8,4,1,5,李敖有话说(8),像、诗、认识、哲学
国家亡,神交引用,神交引用,82,7,4,1,5,李敖有话说(7),古代、总统、所谓、古人、诗、像
冯友兰,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,82,5,5,1,3,李敖有话说(5),哲学、国民党、共产党、妹妹、主义、文学
彭孟缉,军事人物 / 政治人物 / 情治警务 / 公共论战,军事人物,82,5,5,1,3,李敖有话说(5),书里、像、电视、历史上、见、国民党
黄中国,同案狱友 / 政治异议者 / 诉讼 / 被害人,同案狱友,82,5,5,1,1,李敖有话说(5),共产党、认识、朋友、总统
司法权,司法人员,司法人员,82,4,3,1,2,李敖有话说(4),法官、总统
孙哲生,亲属,亲属,82,4,3,1,1,李敖有话说(4),儿子、国民党、院长、法院
小仲马,诗文出处 / 历史类比引用 / 神交引用,诗文出处,82,4,4,1,2,李敖有话说(4),爸爸
木兰,虚拟人物,虚拟人物,82,4,4,1,2,李敖有话说(4),认识
胡蝶,文艺音乐 / 诗文出处 / 公共论战 / 历史类比引用,文艺音乐,82,4,4,1,1,李敖有话说(4),见、认识、诗、一起
路温舒,司法人员 / 历史类比引用 / 神交引用,司法人员,82,4,4,1,2,李敖有话说(4),刑求、办案人员、逼供
雷震坐,出版,出版,82,4,3,1,4,李敖有话说(4),杂志、文星、见、书店、发行、政府、国民党
于凤至,亲属,亲属,82,3,3,1,1,李敖有话说(3),女儿、诗、陪他
云五,师生,师生,82,3,3,1,2,李敖有话说(3),老师、政府、发行、院长、认识、写信、朋友
家会笑,媒体,媒体,82,3,3,1,3,李敖有话说(3),节目、电视、法官、市长、选举、所谓
张建邦,政治人物 / 财产债务 / 公共论战,政治人物,82,3,3,1,2,李敖有话说(3),院长、妈妈、国民党、所谓
徐宜生,通信,通信,82,3,3,1,1,李敖有话说(3),电话、民进党、主席、党部
时间告,刑求受害,刑求受害,82,3,3,1,3,李敖有话说(3),刑求、读、节目、妈妈、妹妹、像
管犯人,看守戒护,看守戒护,82,3,3,1,1,李敖有话说(3),管理员
罗主席,见面,见面,82,3,3,1,1,李敖有话说(3),见、见到、对我说、主席、书里、像、所谓、政府
能够决,军事人物,军事人物,82,3,3,1,3,李敖有话说(3),政治、将军、法官、军法、老师、学生
谢李敖,师生,师生,82,3,3,1,2,李敖有话说(3),老师、师母、历史上、像、先生、写信、学生、节目
陈师孟,政治人物 / 公职人员 / 财产债务 / 公共论战,政治人物,82,3,3,1,1,李敖有话说(3),秘书、总统、政治、老师、所谓、研究、学者、部长
马永成,创作资料协助 / 财产债务 / 公共论战,创作资料协助,82,3,3,1,1,李敖有话说(3),秘书、总统、院长、所谓、像、见、见面、法院
荆轲,历史类比引用 / 神交引用,历史类比引用,81,13,13,1,2,李敖有话说(13),同学、哲学、读、古代
司马懿,政治人物 / 军事人物 / 历史类比引用,政治人物,81,11,11,1,3,李敖有话说(11),碰到、儿子
顾曲,历史类比引用 / 文艺音乐 / 神交引用,历史类比引用,81,9,9,1,3,李敖有话说(9),电视、诗、见、节目、批评
巴里,出版 / 神交引用,出版,81,7,7,1,3,李敖有话说(7),像、国民党、节目、部长
别人怎,亲属,待复核,81,6,3,1,6,李敖有话说(6),儿子、委员、国民党、爸爸
古人所,神交引用,神交引用,81,5,5,1,5,李敖有话说(5),古人、像
吴育昇,政治人物,政治人物,81,4,3,1,2,李敖有话说(4),部长、市长、选举、政府、国民党
唐景菘,政治人物,政治人物,81,3,3,1,1,李敖有话说(3),总统、政府
宣誓人,政治人物,政治人物,81,3,3,1,1,李敖有话说(3),委员、读、所谓、像、序、法官、结婚
张君劢,学术 / 政治人物 / 公共论战 / 神交引用,学术,81,3,3,1,1,李敖有话说(3),国民党、主席、所谓、院长、出版社、出版
房东,亲属,亲属,81,3,3,1,2,李敖有话说(3),一起、女儿、批评、市长、借钱
曲学术,师生,师生,81,3,3,1,2,李敖有话说(3),学术、教授、政府、政治
汤总司,通信,通信,81,3,3,1,1,李敖有话说(3),司令、写信、共产党、主席、将军、诗
贺圣谟,亲属,亲属,81,3,3,1,1,李敖有话说(3),对我说、儿子、一起、主席、书里
高思博,律师代理,律师代理,81,3,3,1,1,李敖有话说(3),法院、立委、律师
帕瓦罗蒂,文艺音乐 / 神交引用,文艺音乐,80,8,8,1,4,李敖有话说(8),报纸、离婚、恋爱、秘书、像
