姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
孚琦,政治人物 / 军事人物 / 社会案件 / 历史类比引用,政治人物,63,2,2,1,2,挑战李敖(2),将军、像
毛岸青,亲属 / 公共论战 / 神交引用,亲属,63,2,2,1,1,挑战李敖(2),儿子、太太、国民党、弟弟
程国强,亲属 / 学术 / 创作资料协助,亲属,63,2,2,1,2,挑战李敖(2),同学、朋友、博士
帕瓦罗蒂,文艺音乐 / 神交引用,文艺音乐,62,3,3,1,3,挑战李敖(3),像
李世民,历史类比引用 / 政治人物 / 军事人物 / 神交引用,历史类比引用,62,3,3,1,2,挑战李敖(3),政治
吴王夫差,政治人物 / 军事人物 / 神交引用,政治人物,62,2,2,1,2,挑战李敖(2),像、朋友
吴荣元,同案狱友 / 政治异议者 / 通信,同案狱友,62,2,2,1,2,挑战李敖(2),朋友、特务、将军、国民党、共产党、政治、像、请我
吴铁城,政治人物 / 公职人员 / 诗文出处 / 出版管制 / 历史类比引用,政治人物,62,2,2,1,1,挑战李敖(2),秘书、党部、国民党、大学
哈姆雷特,虚拟人物,虚拟人物,62,2,2,1,1,挑战李敖(2),父亲、国民党
广田弘毅,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,62,2,2,1,1,挑战李敖(2),外相广田弘毅
康宁祥,政治人物 / 政治异议者 / 选举助选 / 公共论战 / 历史类比引用,政治人物,62,2,2,1,1,挑战李敖(2),写信、夫人、民进党、所谓
张桂贞,亲属 / 诉讼 / 创作资料协助 / 财产债务,亲属,62,2,2,1,2,挑战李敖(2),母亲、债权、法官、院长、法院、总统
李筱峰,朋友 / 通信 / 出版 / 公共论战,朋友,62,2,2,1,1,挑战李敖(2),写信、朋友、弟弟、民进党、所谓
李莲英,政治人物 / 家中雇员 / 历史类比引用 / 神交引用,政治人物,62,2,2,1,1,挑战李敖(2),见、见到
杨开慧,烈士殉难 / 政治异议者 / 历史类比引用 / 公共论战 / 神交引用,烈士殉难,62,2,2,1,1,挑战李敖(2),儿子、太太、国民党
林森,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,62,2,2,1,2,挑战李敖(2),主席、报纸、太太、结婚、政治
毛岸英,历史类比引用 / 公共论战 / 神交引用,历史类比引用,62,2,2,1,1,挑战李敖(2),儿子、太太、国民党
顾宪成,公职人员 / 历史类比引用 / 神交引用,公职人员,62,2,2,1,1,挑战李敖(2),见、见面
刘禅,政治人物 / 历史类比引用,政治人物,61,2,2,1,2,挑战李敖(2),儿子、总统、国民党、政治
吴京,学术行政 / 公职人员 / 公共论战,学术行政,61,2,2,1,2,挑战李敖(2),碰到、研究、部长
张作霖,军事人物 / 政治人物 / 公职人员 / 历史类比引用,军事人物,61,2,2,1,2,挑战李敖(2),国民党、将军、著作、父亲、政府
柯承亨,军事人物 / 政治人物 / 见面,军事人物,61,2,2,1,1,挑战李敖(2),哥哥、总干事、节目
汪敬煦,军事人物 / 见面 / 姻亲,军事人物,61,2,2,1,1,挑战李敖(2),市长、司令、支票
王昇,军事人物 / 党务宣传 / 公共论战 / 历史类比引用,军事人物,61,2,2,1,1,挑战李敖(2),政战、一起、国民党、政治、查禁、思想
唐棣,党务宣传 / 公共论战 / 神交引用,党务宣传,60,2,2,1,1,挑战李敖(2),党部、警备总部、国民党、上校
张白帆,出版 / 朋友 / 见面,出版,60,2,2,1,2,挑战李敖(2),一起
张鸿学,政治人物 / 公共论战,政治人物,60,2,2,1,1,挑战李敖(2),法院、台独
牛头马面,虚拟人物 / 宗教人物 / 历史类比引用 / 神交引用,虚拟人物,60,2,2,1,1,挑战李敖(2),选举
章学诚,学术 / 神交引用,学术,60,2,2,1,1,挑战李敖(2),史学
阿登纳,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,60,2,2,1,2,挑战李敖(2),市长、国民党
陈之迈,诗文出处 / 学术 / 历史类比引用,诗文出处,60,2,2,1,1,挑战李敖(2),国民党、委员、党部
陈学圣,政治人物,政治人物,60,2,2,1,1,挑战李敖(2),报纸、电视、见
陈素卿,社会案件 / 婚姻相关,社会案件,60,2,2,1,2,挑战李敖(2),一起
陶希圣,政治人物 / 学术 / 诗文出处 / 公共论战 / 见面 / 历史类比引用,政治人物,60,2,2,1,1,挑战李敖(2),政治
魏文帝,诗文出处 / 政治人物 / 历史类比引用 / 神交引用,诗文出处,60,2,2,1,1,挑战李敖(2),论文、总统、朋友
任黄纪,师生,师生,60,1,1,1,1,挑战李敖(1),请我、老师、教授、同学、政治
师三位,律师代理,律师代理,60,1,1,1,1,挑战李敖(1),报纸、事务、律师、读
师转成,司法人员,司法人员,60,1,1,1,1,挑战李敖(1),研究、法官、律师
陈良榘,律师代理 / 诉讼 / 创作资料协助,律师代理,60,1,1,1,1,挑战李敖(1),报纸、律师、委员、选举
李师科,烈士殉难 / 社会案件 / 老兵士官,烈士殉难,59,2,2,1,1,挑战李敖(2),政府、国民党
李纪珠,政治人物 / 学术 / 见面,政治人物,59,2,2,1,1,挑战李敖(2),国民党、像、一起
段祺瑞,政治人物 / 军事人物 / 公共论战 / 神交引用,政治人物,59,2,2,1,2,挑战李敖(2),国民党、将军、著作
顾维钧,政治人物 / 公职人员 / 历史类比引用,政治人物,59,2,2,1,1,挑战李敖(2),碰到、告诉我、历史上
和全球,政治人物,政治人物,59,1,1,1,1,挑战李敖(1),总统、委员、选举
国保级,师生,师生,59,1,1,1,1,挑战李敖(1),教授、研究、中央研究院、院内
张慰慈,学术 / 诗文出处 / 神交引用,学术,59,1,1,1,1,挑战李敖(1),教授、朋友
潘毓刚,科学家 / 学术 / 朋友 / 通信 / 见面 / 公共论战,科学家,59,1,1,1,1,挑战李敖(1),学生、朋友、研究、博士、台大、像
王维刚,见面 / 朋友,见面,59,1,1,1,1,挑战李敖(1),教授、朋友、跟我说、大学
胡虚一,通信 / 朋友 / 出版 / 创作资料协助 / 同案狱友 / 政治异议者 / 学术 / 军事人物,通信,59,1,1,1,1,挑战李敖(1),一起、老师、书里、诗
解聘王,师生,师生,59,1,1,1,1,挑战李敖(1),学生、同事、研究、博士、大学
许做副,政治人物,政治人物,59,1,1,1,1,挑战李敖(1),总统、委员、立委、民进党
谢谢韩,师生,师生,59,1,1,1,1,挑战李敖(1),教授、电视、主席
都背叛,师生,师生,59,1,1,1,1,挑战李敖(1),老师
陈又亮,学术 / 出版 / 通信 / 创作资料协助,学术,59,1,1,1,1,挑战李敖(1),教授、告诉我
陈正澄,同学 / 学术 / 见面,同学,59,1,1,1,1,挑战李敖(1),教授、同学、同班、送我、序、台大
叶剑英,军事人物 / 政治人物 / 公共论战 / 神交引用,军事人物,58,3,3,1,2,挑战李敖(3),
张牙医（五五日记）,医疗照护 / 见面 / 称谓待考,医疗照护,58,3,3,1,1,挑战李敖(3),
史密斯,政治人物 / 创作资料协助 / 历史类比引用,政治人物,58,2,2,1,2,挑战李敖(2),政治
夏娃,宗教人物 / 历史类比引用 / 神交引用,宗教人物,58,2,2,1,1,挑战李敖(2),像、攻击
张善惠,邻居 / 社会案件,邻居,58,2,2,1,2,挑战李敖(2),朋友、爸爸、妈妈、家里、太太
林丰正,公职人员 / 政治人物 / 公共论战,公职人员,58,2,2,1,2,挑战李敖(2),国民党
阿Q,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,58,2,2,1,2,挑战李敖(2),政治
陈鼓应,学术 / 师生 / 同学 / 公共论战,学术,58,2,2,1,2,挑战李敖(2),像、学生、朋友
龚自珍,学术 / 出版 / 神交引用,学术,58,2,2,1,2,挑战李敖(2),老师、诗
任用郝,政治人物,政治人物,58,1,1,1,1,挑战李敖(1),总统、部长
和国副,政治人物,政治人物,58,1,1,1,1,挑战李敖(1),总统、政府
那连副,政治人物,政治人物,58,1,1,1,1,挑战李敖(1),总统、政府
须要选,政治人物,政治人物,58,1,1,1,1,挑战李敖(1),总统、政府、政治
大禹,政治人物 / 历史类比引用 / 神交引用,政治人物,57,2,2,1,1,挑战李敖(2),像、一起
艾伦·胡佛,神交引用,神交引用,57,2,2,1,2,挑战李敖(2),像、导演
严停云,出版 / 亲属 / 姻亲 / 公共论战,出版,57,1,1,1,1,挑战李敖(1),妈妈、哥哥、女儿、家里、女士
乔治·马歇尔,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,57,1,1,1,1,挑战李敖(1),将军、国民党、共产党
于行政,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),院长
党投入,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),见、总统
华比做,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),总统
吴彰炯,情治警务 / 军事人物 / 刑求人员,情治警务,57,1,1,1,1,挑战李敖(1),保安处、少将
国詹森,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),一起、总统
国雷根,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),总统、共产党
宁愿跟,媒体,媒体,57,1,1,1,1,挑战李敖(1),见、一起、记者
家喊蒋,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),总统
家谈副,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),研究、大学、中央研究院、院长
小罗斯福,政治人物 / 公职人员 / 历史类比引用,政治人物,57,1,1,1,1,挑战李敖(1),总统、政治
席驳李,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),主席、国民党、读
幸当选,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),告诉我、总统、像
张群做,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),一起、秘书、总统、特务、像
时变成,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),主席
满意李,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),总统
程三楼,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),院长
管谁当,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),总统、宣传
胡金铨,媒体,媒体,57,1,1,1,1,挑战李敖(1),朋友、导演
詹森副,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),总统
连战副,政治人物,政治人物,57,1,1,1,1,挑战李敖(1),总统
那天开,媒体,媒体,57,1,1,1,1,挑战李敖(1),记者
马占山,军事人物 / 政治人物 / 历史类比引用,军事人物,57,1,1,1,1,挑战李敖(1),将军、国民党
亚当,宗教人物 / 历史类比引用 / 神交引用,宗教人物,56,2,2,1,1,挑战李敖(2),像、攻击
吴祥辉,媒体 / 公共论战,媒体,56,2,2,1,1,挑战李敖(2),
王导,政治人物 / 神交引用,政治人物,56,2,2,1,1,挑战李敖(2),
蔡万霖,财产债务 / 公共论战,财产债务,56,2,2,1,2,挑战李敖(2),财产
阿提拉,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,56,2,2,1,1,挑战李敖(2),结婚
林丽蘋,邻居 / 财产债务 / 创作资料协助,邻居,56,1,1,1,1,挑战李敖(1),朋友、爸爸、妈妈、家里、太太、女士
但丁,诗文出处 / 历史类比引用 / 神交引用,诗文出处,55,2,2,1,2,挑战李敖(2),见、所谓
宋高宗,政治人物 / 历史类比引用 / 神交引用,政治人物,55,2,2,1,2,挑战李敖(2),碰到
康熙,政治人物 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,55,2,2,1,2,挑战李敖(2),出版
景新汉,同学 / 见面 / 通信 / 朋友,同学,55,2,2,1,1,挑战李敖(2),仓储
高玉树,政治人物 / 公职人员 / 公共论战,政治人物,55,2,2,1,2,挑战李敖(2),杂志、政治、像
关系人,财产债务,财产债务,55,1,1,1,1,挑战李敖(1),土地、财产、广播
刘维斌,证人见证 / 财产信托,证人见证,55,1,1,1,1,挑战李敖(1),认识、朋友、夫人、离婚、政治、先生
别人照,姻亲,姻亲,55,1,1,1,1,挑战李敖(1),太太、夫人
台独民,公共论战,公共论战,55,1,1,1,1,挑战李敖(1),一起、电视、国民党、民进党、台独、政治、像
叶圣康,出版 / 创作资料协助 / 证人见证 / 财产债务 / 通信,出版,55,1,1,1,1,挑战李敖(1),出版社、出版、杂志、先生
和讲师,师生,师生,55,1,1,1,1,挑战李敖(1),学生、教授、台大、国民党、哲学
国代又,政治人物,政治人物,55,1,1,1,1,挑战李敖(1),法院、总统、委员、选举
居住由,学术行政,学术行政,55,1,1,1,1,挑战李敖(1),土地、研究、中央研究院、院长
居然连,学术行政,学术行政,55,1,1,1,1,挑战李敖(1),研究、中央研究院、院长
山压顶,政治人物,政治人物,55,1,1,1,1,挑战李敖(1),总统、主席、选举、国民党
应检附,政治人物,政治人物,55,1,1,1,1,挑战李敖(1),总统、委员、选举
恩格斯,学术 / 公共论战 / 神交引用,学术,55,1,1,1,1,挑战李敖(1),朋友、思想、主义
成兄,政治人物,政治人物,55,1,1,1,1,挑战李敖(1),朋友、秘书、总统、主席、委员
时讲,师生,师生,55,1,1,1,1,挑战李敖(1),学生、教授、大学、台大、所谓
白痴萧,见面,见面,55,1,1,1,1,挑战李敖(1),见、见面、陪他、部长
相信钟,监狱行政,监狱行政,55,1,1,1,1,挑战李敖(1),法务部、监狱、部长、先生
相奸者,姻亲,姻亲,55,1,1,1,1,挑战李敖(1),结婚、离婚
石原视,见面,见面,55,1,1,1,1,挑战李敖(1),见、见面、请他
祖先讨,亲属,亲属,55,1,1,1,1,挑战李敖(1),哥哥、弟弟
范馨香,姻亲,姻亲,55,1,1,1,1,挑战李敖(1),太太、妻、法官、党部、国民党
路领先,通信,通信,55,1,1,1,1,挑战李敖(1),打电话、电话、总统、选举
连战相,财产债务,财产债务,55,1,1,1,1,挑战李敖(1),财产、存款、总统
通通跟,政治人物,政治人物,55,1,1,1,1,挑战李敖(1),见、见面、院长、总统、部长
黄君璧,文艺音乐 / 公共论战,文艺音乐,55,1,1,1,1,挑战李敖(1),老师、教授、大学
何秀子,社会案件 / 诉讼 / 公共论战,社会案件,54,2,2,1,1,挑战李敖(2),主义
左拉,诗文出处 / 政治异议者 / 公共论战 / 历史类比引用,诗文出处,54,2,2,1,2,挑战李敖(2),政治、像
弗洛斯特,诗文出处 / 历史类比引用 / 神交引用,诗文出处,54,2,2,1,1,挑战李敖(2),诗
李慈铭,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,54,2,2,1,1,挑战李敖(2),读
郭雨新,政治人物 / 公共论战 / 神交引用,政治人物,54,2,2,1,2,挑战李敖(2),政治、像
东京建,律师代理,律师代理,54,1,1,1,1,挑战李敖(1),律师
严正谴,师生,师生,54,1,1,1,1,挑战李敖(1),教授、报纸、学者
严重压,师生,师生,54,1,1,1,1,挑战李敖(1),老师
于导弹,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、总统
于比如,师生,师生,54,1,1,1,1,挑战李敖(1),学生、总统、政治
于清查,师生,师生,54,1,1,1,1,挑战李敖(1),老师、部长、国民党
于跨媒,财产债务,财产债务,54,1,1,1,1,挑战李敖(1),协议书、电视、总统
仰慕阁,监狱行政,监狱行政,54,1,1,1,1,挑战李敖(1),秘书、主席、党部
任期满,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),委员、部长
党员必,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),总统、主席
党总裁,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),总统、主席、国民党、所谓
党方,军事人物,军事人物,54,1,1,1,1,挑战李敖(1),警备总部、上校、少将、国民党、政治
党旗,公共论战,公共论战,54,1,1,1,1,挑战李敖(1),主席、国民党、民进党、共产党
公开像,亲属,亲属,54,1,1,1,1,挑战李敖(1),儿子、大学、国民党、像
公开采,姻亲,姻亲,54,1,1,1,1,挑战李敖(1),夫人、法院、部长
公所制,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、总统
公文去,司法人员,司法人员,54,1,1,1,1,挑战李敖(1),证人、序、法官、法院
关去查,司法人员,司法人员,54,1,1,1,1,挑战李敖(1),法官、总统
冯贤贤,见面,见面,54,1,1,1,1,挑战李敖(1),拜访、到我家、电话、助理、家里、电视、总统、公共
利自己,师生,师生,54,1,1,1,1,挑战李敖(1),教授、杂志、大学、台大
别人泄,姻亲,姻亲,54,1,1,1,1,挑战李敖(1),太太
别人算,师生,师生,54,1,1,1,1,挑战李敖(1),教授、研究
别人请,师生,师生,54,1,1,1,1,挑战李敖(1),助理、法院、委员、攻击、书里
别人麻,司法人员,司法人员,54,1,1,1,1,挑战李敖(1),法官、像
别替胡,师生,师生,54,1,1,1,1,挑战李敖(1),老师、政治、先生
包括政,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、总统
台商等,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),主席、委员、所谓
台海带,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),总统、部长
台银去,财产债务,财产债务,54,1,1,1,1,挑战李敖(1),支票、秘书
史德两,姻亲,姻亲,54,1,1,1,1,挑战李敖(1),结婚
史英,司法人员 / 诉讼,司法人员,54,1,1,1,1,挑战李敖(1),指责了曾宪政、史英
叶海烟,学术 / 学术行政 / 公共论战,学术,54,1,1,1,1,挑战李敖(1),校长刘源俊那里抗议
司法怎,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、法院、国民党
司马相如,诗文出处 / 历史类比引用 / 神交引用,诗文出处,54,1,1,1,1,挑战李敖(1),太太、古代、像
和现任,师生,师生,54,1,1,1,1,挑战李敖(1),学生、大学、台大、校长
和解有,司法人员,司法人员,54,1,1,1,1,挑战李敖(1),法官、判决、像
堵路,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),见、总统、市长
宣传有,党务宣传,党务宣传,54,1,1,1,1,挑战李敖(1),宣传
宣布完,师生,师生,54,1,1,1,1,挑战李敖(1),教授
尼采,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,54,1,1,1,1,挑战李敖(1),哲学
居之虐,姻亲,姻亲,54,1,1,1,1,挑战李敖(1),离婚
师兄萧,师生,师生,54,1,1,1,1,挑战李敖(1),老师、先生
席控制,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),总统、主席、政治
干所有,师生,师生,54,1,1,1,1,挑战李敖(1),教授、院长、文学
平鑫涛,出版 / 见面 / 创作资料协助,出版,54,1,1,1,1,挑战李敖(1),出版、查禁、先生
应忠实,律师代理,律师代理,54,1,1,1,1,挑战李敖(1),律师
张三谈,亲属,亲属,54,1,1,1,1,挑战李敖(1),儿子
张中训,学术 / 创作资料协助 / 公共论战 / 历史类比引用,学术,54,1,1,1,1,挑战李敖(1),校长刘源俊那里抗议
张明阳,财产债务,财产债务,54,1,1,1,1,挑战李敖(1),土地、先生
张清溪,师生,师生,54,1,1,1,1,挑战李敖(1),教授、台大、报导、思想
张耀元,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),见、委员、选举、先生
戈培尔,亲属,亲属,54,1,1,1,1,挑战李敖(1),儿子、太太、部长、宣传、像
文武百,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),大学、院长
时像李,党务宣传,党务宣传,54,1,1,1,1,挑战李敖(1),宣传、像
时发展,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),找我、朋友、总统、主席
时回来,见面,见面,54,1,1,1,1,挑战李敖(1),见、见到、记者、像
时得到,律师代理,律师代理,54,1,1,1,1,挑战李敖(1),代理、总统、主席
时派来,见面,见面,54,1,1,1,1,挑战李敖(1),见、见到、院长、总统、共产党
时要见,师生,师生,54,1,1,1,1,挑战李敖(1),见、助理
时还捐,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),总统、选举、国民党
时间倒,姻亲,姻亲,54,1,1,1,1,挑战李敖(1),太太、法官、控告
星云法师,宗教人物 / 公共论战,宗教人物,54,1,1,1,1,挑战李敖(1),星云大师与证严法师
曾经去,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、节目、说过
李四谈,亲属,亲属,54,1,1,1,1,挑战李敖(1),儿子
李涛怎,媒体,媒体,54,1,1,1,1,挑战李敖(1),节目、电视
李涛辩,律师代理,律师代理,54,1,1,1,1,挑战李敖(1),辩护
李调查,刑求人员,刑求人员,54,1,1,1,1,挑战李敖(1),调查局、国民党
杨云黛,财产债务,财产债务,54,1,1,1,1,挑战李敖(1),支票、秘书、女士
林悦恒,媒体 / 出版 / 通信 / 创作资料协助,媒体,54,1,1,1,1,挑战李敖(1),老师、太太、国民党
步辐射,师生,师生,54,1,1,1,1,挑战李敖(1),教授、台大
段距离,姻亲,姻亲,54,1,1,1,1,挑战李敖(1),一起、夫人、总统
沈刚伯,学术 / 学术行政 / 公共论战 / 社会案件,学术,54,1,1,1,1,挑战李敖(1),教授、问我、院长、文学、先生
熊钝生,出版管制 / 公职人员 / 出版 / 公共论战,出版管制,54,1,1,1,1,挑战李敖(1),出版、报纸、报人
王安王,亲属,亲属,54,1,1,1,1,挑战李敖(1),朋友、儿子、古代
王荣文,出版 / 通信 / 朋友 / 创作资料协助,出版,54,1,1,1,1,挑战李敖(1),出版社、出版、传记、特务、国民党、文学、先生
班长抱,监狱行政,监狱行政,54,1,1,1,1,挑战李敖(1),监狱、所谓
瑟古德·马歇尔,神交引用 / 司法人员 / 政治人物 / 公共论战,神交引用,54,1,1,1,1,挑战李敖(1),请他、法官、法院、像
白人,亲属,亲属,54,1,1,1,1,挑战李敖(1),爸爸
眭澔平,媒体 / 公共论战,媒体,54,1,1,1,1,挑战李敖(1),眭澔平先生跟李四端先生以前是大学同学
石报告,通信,通信,54,1,1,1,1,挑战李敖(1),电报、将军
祝英台,虚拟人物,虚拟人物,54,1,1,1,1,挑战李敖(1),太太、导演
穆闽珠,学术 / 公共论战,学术,54,1,1,1,1,挑战李敖(1),太太、国民党、女士
经济官,见面,见面,54,1,1,1,1,挑战李敖(1),见、见到、学者
经邀相,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),见、总统、市长
老子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,54,1,1,1,1,挑战李敖(1),主义
耿耿,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),总统、部长
胡致中,司法人员 / 诉讼 / 公共论战,司法人员,54,1,1,1,1,挑战李敖(1),碰到、院长、法院
能清明,司法人员,司法人员,54,1,1,1,1,挑战李敖(1),同学、台大、法官
苏格拉底,学术 / 历史类比引用 / 神交引用,学术,54,1,1,1,1,挑战李敖(1),哲学
苏联做,姻亲,姻亲,54,1,1,1,1,挑战李敖(1),大舅子
营志宏,政治人物 / 通信 / 创作资料协助 / 公共论战,政治人物,54,1,1,1,1,挑战李敖(1),营志宏先生就送来了
蒋家盖,亲属,亲属,54,1,1,1,1,挑战李敖(1),儿子
解军政,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、总统
许清云,学术 / 学术行政 / 公共论战,学术,54,1,1,1,1,挑战李敖(1),校长刘源俊那里抗议
谢谢谢,媒体,媒体,54,1,1,1,1,挑战李敖(1),节目、电视、批评、先生
谢谢郎,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、政府、政治、批评、思想、像、先生
连战两,师生,师生,54,1,1,1,1,挑战李敖(1),老师
连战拓,媒体,媒体,54,1,1,1,1,挑战李敖(1),台大、电视、广播、选举、政府、国民党
连战挡,财产债务,财产债务,54,1,1,1,1,挑战李敖(1),财产、广播、国民党
连战营,司法人员,司法人员,54,1,1,1,1,挑战李敖(1),法官、像
连李登,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),总统、主席
那位马,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),见、总统、市长
那发现,亲属,亲属,54,1,1,1,1,挑战李敖(1),家里
那导演,姻亲,姻亲,54,1,1,1,1,挑战李敖(1),陪我、妻、导演
那很有,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长
那有可,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),总统、选举、批评
那种饶,党务宣传,党务宣传,54,1,1,1,1,挑战李敖(1),一起、书店、查禁
邱彰诽,诉讼,诉讼,54,1,1,1,1,挑战李敖(1),法院、判决
郑泰明,学术,学术,54,1,1,1,1,挑战李敖(1),同学、研究、大学
郝伯伯,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、节目
郝伯母,亲属,亲属,54,1,1,1,1,挑战李敖(1),爸爸
都熟,媒体,媒体,54,1,1,1,1,挑战李敖(1),记者、报导、监狱
都要搬,师生,师生,54,1,1,1,1,挑战李敖(1),教授、大学
都讲,学术行政,学术行政,54,1,1,1,1,挑战李敖(1),院长、总统
金庸先,见面,见面,54,1,1,1,1,挑战李敖(1),到我家、我家来、跟我说、儿子
钟玉渊,通信,通信,54,1,1,1,1,挑战李敖(1),拜访、电话、电视、总统、公共、先生
阎振兴,学术行政 / 学术,学术行政,54,1,1,1,1,挑战李敖(1),教授、朋友
陈发表,通信,通信,54,1,1,1,1,挑战李敖(1),电话、儿子
陈委员,政治人物,政治人物,54,1,1,1,1,挑战李敖(1),主席、委员
陈诚,政治人物 / 军事人物 / 创作资料协助 / 历史类比引用,政治人物,54,1,1,1,1,挑战李敖(1),爸爸、总统
陈述意,律师代理,律师代理,54,1,1,1,1,挑战李敖(1),见、律师
高收入,财产债务,财产债务,54,1,1,1,1,挑战李敖(1),房地、大学
高权重,司法人员,司法人员,54,1,1,1,1,挑战李敖(1),法官、总统
高荫祖,诗文出处 / 历史类比引用,诗文出处,54,1,1,1,1,挑战李敖(1),认识、请我、杂志、写稿、传记、总干事、党部、国民党
黄明镇,宗教人物 / 社会案件 / 公共论战,宗教人物,54,1,1,1,1,挑战李敖(1),更生团体的这个牧师黄明镇
万大鋐,诗文出处 / 情治警务 / 出版 / 历史类比引用,诗文出处,53,1,1,1,1,挑战李敖(1),大学、先生
乔治斯,军事人物,军事人物,53,1,1,1,1,挑战李敖(1),将军
于基隆,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统
于打仗,军事人物,军事人物,53,1,1,1,1,挑战李敖(1),将军
任何黑,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统、警察
伍佰,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统
伍振环,出版 / 见面 / 财产债务,出版,53,1,1,1,1,挑战李敖(1),朋友、报纸、电视、先生
傅故校,学术,学术,53,1,1,1,1,挑战李敖(1),大学
党商量,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统
全国各,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统
全民自,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统、诗
全省台,见面,见面,53,1,1,1,1,挑战李敖(1),一起、博士
公平谈,见面,见面,53,1,1,1,1,挑战李敖(1),见
公评,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统
关李焕,媒体,媒体,53,1,1,1,1,挑战李敖(1),电视、批评、先生
冯配,见面,见面,53,1,1,1,1,挑战李敖(1),见、总统
别人强,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统
别人护,媒体,媒体,53,1,1,1,1,挑战李敖(1),电视、总统
别人改,学术,学术,53,1,1,1,1,挑战李敖(1),大学
别人沟,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统、政治
别人耐,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),政府
包围教,学术,学术,53,1,1,1,1,挑战李敖(1),大学
包括彭,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统、民进党
包括阿,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统
华聊天,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),朋友、主席、台独
卢泰宇,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统、像
危险喽,政治人物,政治人物,53,1,1,1,1,挑战李敖(1),总统
却极深,朋友,朋友,53,1,1,1,1,挑战李敖(1),朋友、交情、主席
台凤公,出版,出版,53,1,1,1,1,挑战李敖(1),报纸
台凤形,编辑,编辑,53,1,1,1,1,挑战李敖(1),仓储
台独同,公共论战,公共论战,53,1,1,1,1,挑战李敖(1),共产党、台独
向环球,媒体,媒体,53,1,1,1,1,挑战李敖(1),电视
