姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
孙立人,军事人物 / 政治人物 / 被害人 / 诉讼 / 公共论战 / 历史类比引用,军事人物,62,2,2,1,2,李敖秘密书房(2),学生、同学、参谋、到我家、我家来、将军
王德毅,见面 / 朋友 / 诗文出处,见面,62,2,2,1,1,李敖秘密书房(2),同学、同班
王玉云,政治人物 / 公共论战,政治人物,62,2,2,1,1,李敖秘密书房(2),老师、土地、法官
苏卡诺,政治人物 / 公职人员 / 历史类比引用,政治人物,62,2,2,1,1,李敖秘密书房(2),女儿、总统
苏哈托,军事人物 / 政治人物 / 公职人员 / 历史类比引用,军事人物,62,2,2,1,1,李敖秘密书房(2),委员、政府、警察
金庸,出版 / 见面 / 公共论战 / 神交引用,出版,62,2,2,1,2,李敖秘密书房(2),弟弟、大学、司法行政部、部长、国民党、儿子、读
陈果夫,政治人物 / 党务宣传 / 历史类比引用,政治人物,62,2,2,1,2,李敖秘密书房(2),哥哥、党部、政治、到我家、我家来、法院、委员、国民党
顾正秋,文艺音乐 / 婚姻相关,文艺音乐,62,2,2,1,1,李敖秘密书房(2),嫁给、国民党
施性忠,政治人物 / 政治异议者 / 通信 / 见面 / 创作资料协助,政治人物,61,2,2,1,2,李敖秘密书房(2),法庭、朋友、告诉我、爸爸、学术、市长
甄珍,媒体 / 文艺音乐 / 见面,媒体,61,2,2,1,1,李敖秘密书房(2),见、儿子
竺道生,宗教人物 / 神交引用,宗教人物,61,2,2,1,2,李敖秘密书房(2),老师、见、报导
莫文蔚,媒体 / 文艺音乐 / 见面,媒体,61,2,2,1,2,李敖秘密书房(2),见
谢东闵,政治人物 / 公共论战,政治人物,61,2,2,1,2,李敖秘密书房(2),总统、国民党、像
贝多芬,文艺音乐 / 神交引用,文艺音乐,61,2,2,1,1,李敖秘密书房(2),认识、朋友、见
郑竹梅,亲属 / 选举助选 / 创作资料协助,亲属,61,2,2,1,2,李敖秘密书房(2),杂志、国民党、像、女儿、台独、所谓
郭国基,政治人物 / 公共论战,政治人物,61,2,2,1,2,李敖秘密书房(2),大学、妈妈、政府、像
项羽,政治人物 / 军事人物 / 神交引用,政治人物,61,2,2,1,2,李敖秘密书房(2),政府
陈明光,司法人员,司法人员,61,1,1,1,1,李敖秘密书房(1),法官、检察官、像
基辛格,政治人物 / 神交引用,政治人物,60,3,3,1,2,李敖秘密书房(3),像
布鲁达克,学术 / 诗文出处 / 神交引用,学术,60,3,3,1,2,李敖秘密书房(3),古代
师父帮,神交引用,神交引用,60,3,2,1,1,李敖秘密书房(3),像
第欧根尼,学术 / 神交引用,学术,60,3,3,1,1,李敖秘密书房(3),哲学
万大鋐,诗文出处 / 情治警务 / 出版 / 历史类比引用,诗文出处,60,2,2,1,1,李敖秘密书房(2),杂志、论文
任卓宣,政治人物 / 党务宣传 / 出版 / 公共论战,政治人物,60,2,2,1,1,李敖秘密书房(2),国民党、共产党
伊亲近,亲属,亲属,60,2,1,1,1,李敖秘密书房(2),家里
小罗斯福,政治人物 / 公职人员 / 历史类比引用,政治人物,60,2,2,1,1,李敖秘密书房(2),传记、总统
张乐平,文艺音乐 / 诗文出处 / 公共论战 / 历史类比引用,文艺音乐,60,2,2,1,1,李敖秘密书房(2),弟弟、国民党、像
王杏庆,媒体 / 诉讼 / 公共论战 / 朋友,媒体,60,2,2,1,1,李敖秘密书房(2),朋友、序、读、像
秦慧珠,政治人物 / 公职人员 / 创作资料协助 / 公共论战,政治人物,60,2,2,1,2,李敖秘密书房(2),民进党、政治、法院
纳什,出版 / 历史类比引用 / 神交引用,出版,60,2,2,1,1,李敖秘密书房(2),政府
许文志,看守戒护 / 刑求人员 / 诉讼,看守戒护,60,2,2,1,2,李敖秘密书房(2),国民党、政府、像、总统
赵元任,学术 / 学术行政 / 神交引用,学术,60,2,2,1,1,李敖秘密书房(2),朋友、老师、学者、思想
陈寅恪,学术 / 历史类比引用 / 神交引用,学术,60,2,2,1,2,李敖秘密书房(2),像、思想、所谓、老师
马可波罗,诗文出处 / 历史类比引用 / 神交引用,诗文出处,60,2,2,1,1,李敖秘密书房(2),见、传记
马有没,师生,师生,60,2,1,1,1,李敖秘密书房(2),教授
台凤司,司法人员,司法人员,60,1,1,1,1,李敖秘密书房(1),法官、总统
尤美女,律师代理,律师代理,60,1,1,1,1,李敖秘密书房(1),律师、委员
常常替,司法人员,司法人员,60,1,1,1,1,李敖秘密书房(1),法官
李宗德,律师代理,律师代理,60,1,1,1,1,李敖秘密书房(1),事务、律师
郑胜助,律师代理 / 诉讼 / 见面,律师代理,60,1,1,1,1,李敖秘密书房(1),认识、律师、像
陈郁秀,师生,师生,60,1,1,1,1,李敖秘密书房(1),老师、学生
但丁,诗文出处 / 历史类比引用 / 神交引用,诗文出处,59,2,2,1,2,李敖秘密书房(2),朋友、像、见
堂吉诃德,虚拟人物,虚拟人物,59,2,2,1,1,李敖秘密书房(2),政治、主义、所谓、像、读
海明威,诗文出处 / 历史类比引用 / 神交引用,诗文出处,59,2,2,1,2,李敖秘密书房(2),像、写稿、文学、朋友
纪昀,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,59,2,2,1,2,李敖秘密书房(2),读、哲学
连家立,朋友 / 见面,朋友,59,2,2,1,2,李敖秘密书房(2),政治、见、像
陈庚金,政治人物 / 党务宣传 / 公共论战,政治人物,59,2,2,1,2,李敖秘密书房(2),国民党、像、总统
别请施,师生,师生,59,1,1,1,1,李敖秘密书房(1),到我家、老师、家里、电视
王唯工,师生,师生,59,1,1,1,1,李敖秘密书房(1),教授、研究
王荣祖,师生,师生,59,1,1,1,1,李敖秘密书房(1),教授、研究、像
白无玉,师生,师生,59,1,1,1,1,李敖秘密书房(1),老师
谢稚柳,学术 / 神交引用,学术,59,1,1,1,1,李敖秘密书房(1),教授、研究、所长
陈舜政,诗文出处 / 历史类比引用 / 神交引用,诗文出处,59,1,1,1,1,李敖秘密书房(1),教授、同学、台大、像
须跟李,师生,师生,59,1,1,1,1,李敖秘密书房(1),教授
张小燕,媒体 / 见面,媒体,58,3,3,1,1,李敖秘密书房(3),
李光耀,政治人物 / 公共论战,政治人物,58,3,3,1,2,李敖秘密书房(3),
骆明道,朋友 / 见面 / 通信,朋友,58,3,3,1,1,李敖秘密书房(3),
黄庭坚,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,58,3,3,1,1,李敖秘密书房(3),
东流,朋友,朋友,58,2,1,1,1,李敖秘密书房(2),朋友
刘邦友,政治人物 / 被害人 / 社会案件 / 公共论战,政治人物,58,2,2,1,1,李敖秘密书房(2),民进党
席德进,文艺音乐 / 见面 / 历史类比引用,文艺音乐,58,2,2,1,1,李敖秘密书房(2),像
张继高,媒体 / 出版 / 通信 / 朋友 / 见面 / 公共论战,媒体,58,2,2,1,1,李敖秘密书房(2),批评
林海音,诗文出处 / 出版 / 朋友 / 创作资料协助,诗文出处,58,2,2,1,1,李敖秘密书房(2),像、书店、文星、作品
林献堂,政治人物 / 诗文出处 / 历史类比引用 / 公共论战,政治人物,58,2,2,1,2,李敖秘密书房(2),像、女儿、夫人
国全国,政治人物,政治人物,58,1,1,1,1,李敖秘密书房(1),主席、委员
国防务,政治人物,政治人物,58,1,1,1,1,李敖秘密书房(1),主席、委员
林云,宗教人物 / 婚姻相关 / 公共论战,宗教人物,57,2,2,1,2,李敖秘密书房(2),打电话、电话
程建人,公职人员 / 政治人物 / 媒体 / 同学 / 公共论战,公职人员,57,2,2,1,1,李敖秘密书房(2),像、部长、国民党、政治、读
艾伦·胡佛,神交引用,神交引用,57,2,2,1,2,李敖秘密书房(2),说过、导演
黄天福,政治人物 / 媒体 / 出版 / 公共论战 / 通信,政治人物,57,2,2,1,2,李敖秘密书房(2),政府、读
傅友德,军事人物 / 神交引用,军事人物,57,1,1,1,1,李敖秘密书房(1),将军
刘维斌,证人见证 / 财产信托,证人见证,57,1,1,1,1,李敖秘密书房(1),朋友、导演
华招召,媒体,媒体,57,1,1,1,1,李敖秘密书房(1),记者、主席、选举
向吴汉,军事人物,军事人物,57,1,1,1,1,李敖秘密书房(1),将军
国代开,媒体,媒体,57,1,1,1,1,李敖秘密书房(1),记者、读
塔夫脱,政治人物 / 主剧情人物 / 小说剧本人物 / 司法人员 / 历史类比引用,政治人物,57,1,1,1,1,李敖秘密书房(1),大学、总统
家期待,政治人物,政治人物,57,1,1,1,1,李敖秘密书房(1),总统
席再做,政治人物,政治人物,57,1,1,1,1,李敖秘密书房(1),主席、国民党、像
沈醉,情治警务 / 军事人物 / 诗文出处 / 通信 / 出版,情治警务,57,1,1,1,1,李敖秘密书房(1),报人、特务、少将、共产党、像
谷正文,情治警务 / 军事人物 / 见面 / 证人见证 / 创作资料协助 / 公共论战,情治警务,57,1,1,1,1,李敖秘密书房(1),告诉我、将军、共产党
陈癸淼,政治人物,政治人物,57,1,1,1,1,李敖秘密书房(1),委员、国民党、政治
高国防,政治人物,政治人物,57,1,1,1,1,李敖秘密书房(1),秘书、委员、上校
魏宜智,情治警务,情治警务,57,1,1,1,1,李敖秘密书房(1),警备总部、上校
公冶长,神交引用,神交引用,56,2,2,1,1,李敖秘密书房(2),古代、像
奥威尔,出版 / 政治异议者 / 神交引用,出版,56,2,2,1,2,李敖秘密书房(2),家里
文祥,政治人物 / 神交引用,政治人物,56,2,2,1,1,李敖秘密书房(2),
明成祖,历史类比引用 / 政治人物 / 神交引用,历史类比引用,56,2,2,1,2,李敖秘密书房(2),像、思想、所谓
李丽华,媒体 / 文艺音乐 / 公共论战,媒体,56,2,2,1,1,李敖秘密书房(2),
王莽,政治人物 / 公职人员 / 宗教人物 / 历史类比引用 / 神交引用,政治人物,56,2,2,1,1,李敖秘密书房(2),儿子
郑邦镇,学术 / 政治人物 / 选举助选 / 公共论战,学术,56,2,2,1,1,李敖秘密书房(2),主席、市长
陆游,诗文出处 / 历史类比引用 / 神交引用,诗文出处,56,2,2,1,2,李敖秘密书房(2),诗、像、书里
经理跟,姻亲,姻亲,56,1,1,1,1,李敖秘密书房(1),朋友、女儿、太太、结婚、离婚
胡适妈,亲属,亲属,56,1,1,1,1,李敖秘密书房(1),见、爸爸、妈妈、女儿、太太、结婚
胡适怕,见面,见面,56,1,1,1,1,李敖秘密书房(1),碰到、太太、夫人、记者
刘半农,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,55,2,2,1,1,李敖秘密书房(2),大学
宋朝王,师生,师生,55,2,1,1,2,李敖秘密书房(2),老师、学生
李师科,烈士殉难 / 社会案件 / 老兵士官,烈士殉难,55,2,2,1,1,李敖秘密书房(2),见、关怀、研究
李鸿章,政治人物 / 学术 / 公共论战 / 神交引用,政治人物,55,2,2,1,2,李敖秘密书房(2),将军、历史上、像
王羲之,文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,文艺音乐,55,2,2,1,1,李敖秘密书房(2),研究
蔡万霖,财产债务 / 公共论战,财产债务,55,2,2,1,1,李敖秘密书房(2),报纸
司马迁,历史类比引用 / 神交引用,历史类比引用,55,1,1,1,1,李敖秘密书房(1),国民党、所谓、像
康德,神交引用,神交引用,55,1,1,1,1,李敖秘密书房(1),台独、哲学、像
廖正豪,司法人员 / 公职人员 / 政治人物 / 公共论战,司法人员,55,1,1,1,1,李敖秘密书房(1),一起、法务部、委员、部长、选举、先生
张明,出版 / 见面,出版,55,1,1,1,1,李敖秘密书房(1),法官、检察官
张明细,司法人员,司法人员,55,1,1,1,1,李敖秘密书房(1),法官、检察官
惠特妮,通信,通信,55,1,1,1,1,李敖秘密书房(1),写信、回信、像
杨国枢,学术 / 公共论战,学术,55,1,1,1,1,李敖秘密书房(1),见、研究、中央研究院、院长、秘书
林彬,司法人员 / 公职人员 / 师生,司法人员,55,1,1,1,1,李敖秘密书房(1),一起、司法行政部、法务部、部长
林森,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,55,1,1,1,1,李敖秘密书房(1),太太、结婚、主席、像
赵怡,通信,通信,55,1,1,1,1,李敖秘密书房(1),打电话、电话
连战拥,通信,通信,55,1,1,1,1,李敖秘密书房(1),见、打电话、电话、家里
都来谈,学术,学术,55,1,1,1,1,李敖秘密书房(1),教授、研究、大学、台大、中央研究院
马丁·路德·金,人权救援 / 政治异议者 / 神交引用,人权救援,55,1,1,1,1,李敖秘密书房(1),博士、政治、像
鲁实先,学术 / 神交引用,学术,55,1,1,1,1,李敖秘密书房(1),教授、研究、学者、大学、中央研究院、批评
吴锦丽,姻亲,姻亲,54,2,1,1,1,李敖秘密书房(2),见、夫人、研究、中央研究院、电视、总统
孟德斯鸠,学术 / 政治人物 / 诗文出处 / 神交引用,学术,54,2,2,1,1,李敖秘密书房(2),像
左拉,诗文出处 / 政治异议者 / 公共论战 / 历史类比引用,诗文出处,54,2,2,1,1,李敖秘密书房(2),朋友
王人达,师生,师生,54,2,1,1,2,李敖秘密书房(2),学生、朋友、父亲、国民党、先生
王必成,出版 / 公共论战,出版,54,2,2,1,2,李敖秘密书房(2),告诉我、像
红娘,虚拟人物 / 小说剧本人物 / 历史类比引用 / 神交引用,虚拟人物,54,2,2,1,2,李敖秘密书房(2),共产党
陈逸安,亲属,亲属,54,2,1,1,2,李敖秘密书房(2),妈妈
伊冯娜,姻亲,姻亲,54,1,1,1,1,李敖秘密书房(1),结婚
伏尔泰,诗文出处 / 学术 / 政治异议者 / 历史类比引用 / 神交引用,诗文出处,54,1,1,1,1,李敖秘密书房(1),像
别人纠,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授
别助理,师生,师生,54,1,1,1,1,李敖秘密书房(1),助理、总统
别政坛,政治人物,政治人物,54,1,1,1,1,李敖秘密书房(1),委员、立委
包括施,亲属,亲属,54,1,1,1,1,李敖秘密书房(1),编辑、姐姐
华盛顿,政治人物 / 公职人员 / 历史类比引用,政治人物,54,1,1,1,1,李敖秘密书房(1),古代
台凤怎,财产债务,财产债务,54,1,1,1,1,李敖秘密书房(1),土地
司部分,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),检察官、法务部、部长
吴启宾,司法人员 / 诉讼 / 公共论战,司法人员,54,1,1,1,1,李敖秘密书房(1),告诉我、报纸、院长、法院
吴焕章,朋友 / 见面,朋友,54,1,1,1,1,李敖秘密书房(1),父亲、主席、政府、将军、司令、先生
国会权,学术行政,学术行政,54,1,1,1,1,李敖秘密书房(1),院长、法院、总统
国度,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授
宋珉来,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授
宋联合,政治人物,政治人物,54,1,1,1,1,李敖秘密书房(1),委员、立委、国民党、像
家会笑,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),法官、政治
家尊敬,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授、大学、像
家尊重,编辑,编辑,54,1,1,1,1,李敖秘密书房(1),编辑、总编辑、采访、检察官、律师
家属讲,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),检察官、律师、法院、起诉
家庭生,见面,见面,54,1,1,1,1,李敖秘密书房(1),见、见面、教授、妈妈
家杜威,师生,师生,54,1,1,1,1,李敖秘密书房(1),陪他、学生、哲学、先生
富华证,姻亲,姻亲,54,1,1,1,1,李敖秘密书房(1),太太、像
师李济,通信,通信,54,1,1,1,1,李敖秘密书房(1),请他、写信、老师、研究、论文、中央研究院、所长、著作
师父怎,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授、所长、像
师赶走,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),检察官、律师、法院、起诉
师高,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),见、法官、律师
平面媒,媒体,媒体,54,1,1,1,1,李敖秘密书房(1),报纸、电视、广播、宣传、像
应拆除,学术行政,学术行政,54,1,1,1,1,李敖秘密书房(1),院长
徐副秘,亲属,亲属,54,1,1,1,1,李敖秘密书房(1),父亲、秘书、党部
恩格斯,学术 / 公共论战 / 神交引用,学术,54,1,1,1,1,李敖秘密书房(1),写信、朋友、主义
文天祥,历史类比引用 / 政治异议者,历史类比引用,54,1,1,1,1,李敖秘密书房(1),像
李家同,学术行政 / 学术 / 公共论战,学术行政,54,1,1,1,1,李敖秘密书房(1),教授、大学、像、校长
李文忠,政治人物 / 公共论战 / 见面,政治人物,54,1,1,1,1,李敖秘密书房(1),找他、父亲、国民党
李进诚,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),检察官、律师、法院、起诉
李锦美,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),证人、法官、法庭
林损,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授、大学
林炳钦,出版,出版,54,1,1,1,1,李敖秘密书房(1),出版社、出版、书里、先生
欧美做,学术行政,学术行政,54,1,1,1,1,李敖秘密书房(1),研究、中央研究院
江兆申,师生,师生,54,1,1,1,1,李敖秘密书房(1),老师、文学、先生
洪金珠,媒体,媒体,54,1,1,1,1,李敖秘密书房(1),访问、记者、文学
温保权,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授、政治、像
王宝先,学术 / 见面 / 医疗照护,学术,54,1,1,1,1,李敖秘密书房(1),认识、研究、中央研究院、管理员
王宠惠,司法人员 / 公职人员 / 政治人物 / 选举助选 / 历史类比引用,司法人员,54,1,1,1,1,李敖秘密书房(1),见、院长、像
王雪峰,亲属,亲属,54,1,1,1,1,李敖秘密书房(1),父亲、国民党、民进党
班魏建,亲属,亲属,54,1,1,1,1,李敖秘密书房(1),同班、父亲、诗
益匪浅,师生,师生,54,1,1,1,1,李敖秘密书房(1),见、教授
盘古,虚拟人物 / 宗教人物 / 历史类比引用 / 神交引用,虚拟人物,54,1,1,1,1,李敖秘密书房(1),教授、大学、哲学、像
石氏,政治人物,政治人物,54,1,1,1,1,李敖秘密书房(1),主席、政府
祝胡适,通信,通信,54,1,1,1,1,李敖秘密书房(1),写信、老师、研究、论文、中央研究院、所长、先生
章义来,学术,学术,54,1,1,1,1,李敖秘密书房(1),见、研究、学者
管到,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),检察官、法务部、部长
米伦,通信,通信,54,1,1,1,1,李敖秘密书房(1),晤、致函、总统
经由立,师生,师生,54,1,1,1,1,李敖秘密书房(1),助理、经费、法院、委员
胡适可,情感,情感,54,1,1,1,1,李敖秘密书房(1),情人
胡适同,姻亲,姻亲,54,1,1,1,1,李敖秘密书房(1),结婚
胡适抱,姻亲,姻亲,54,1,1,1,1,李敖秘密书房(1),结婚
艾森豪威尔,政治人物 / 军事人物 / 历史类比引用,政治人物,54,1,1,1,1,李敖秘密书房(1),晤、致函、总统、政府
苏格拉底,学术 / 历史类比引用 / 神交引用,学术,54,1,1,1,1,李敖秘密书房(1),家里
莫德惠,政治人物 / 公职人员 / 选举助选 / 历史类比引用,政治人物,54,1,1,1,1,李敖秘密书房(1),见、院长
蒋英国,财产债务,财产债务,54,1,1,1,1,李敖秘密书房(1),土地、像
解释司,学术行政,学术行政,54,1,1,1,1,李敖秘密书房(1),院长、法院
詹森,政治人物,政治人物,54,1,1,1,1,李敖秘密书房(1),总统、选举
谢妈妈,亲属,亲属,54,1,1,1,1,李敖秘密书房(1),妈妈、委员、国民党
谢阿娇,媒体,媒体,54,1,1,1,1,李敖秘密书房(1),朋友、节目、电视
赵天仪,证人见证 / 创作资料协助 / 学术 / 诉讼,证人见证,54,1,1,1,1,李敖秘密书房(1),大学、院长、文学、像
越南,媒体,媒体,54,1,1,1,1,李敖秘密书房(1),记者、记者招待会、委员
达尔文,神交引用,神交引用,54,1,1,1,1,李敖秘密书房(1),出版、像
连任共,通信,通信,54,1,1,1,1,李敖秘密书房(1),致函、总统、政府
连战送,学术行政,学术行政,54,1,1,1,1,李敖秘密书房(1),院长
那党主,政治人物,政治人物,54,1,1,1,1,李敖秘密书房(1),总统、主席、国民党
那叫胡,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授、弟弟、大学、先生
那学生,师生,师生,54,1,1,1,1,李敖秘密书房(1),学生
那谁要,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),法官、律师
邱茂男,刑求受害,刑求受害,54,1,1,1,1,李敖秘密书房(1),刑求、国民党、先生
都去打,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),法官、立委
都坏,司法人员,司法人员,54,1,1,1,1,李敖秘密书房(1),法官
都很想,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授
都有台,律师代理,律师代理,54,1,1,1,1,李敖秘密书房(1),律师
金立委,政治人物,政治人物,54,1,1,1,1,李敖秘密书房(1),委员、立委、国民党、像
闻报导,师生,师生,54,1,1,1,1,李敖秘密书房(1),教授、报导、读
陀思妥耶夫斯基,神交引用,神交引用,54,1,1,1,1,李敖秘密书房(1),书里
陈医师,师生,师生,54,1,1,1,1,李敖秘密书房(1),老师
韩国来,亲属,亲属,54,1,1,1,1,李敖秘密书房(1),家里、经费、政府
顾锦才,司法人员 / 诉讼 / 公共论战,司法人员,54,1,1,1,1,李敖秘密书房(1),法官、判决、书里、像
马歇尔,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,54,1,1,1,1,李敖秘密书房(1),法官、法院、政府、像
高华德,政治人物 / 公共论战 / 历史类比引用 / 神交引用,政治人物,54,1,1,1,1,李敖秘密书房(1),总统、选举
高参,军事人物,军事人物,54,1,1,1,1,李敖秘密书房(1),少将、参谋
麻雀永,学术,学术,54,1,1,1,1,李敖秘密书房(1),一起、研究、学者、中央研究院
黄宏成,师生 / 学术 / 见面,师生,54,1,1,1,1,李敖秘密书房(1),学生、大学、作品、文学、先生
别人嘛,学术,学术,53,2,1,1,1,李敖秘密书房(2),研究、攻击、所谓、像
国家没,政治人物,政治人物,53,2,1,1,2,李敖秘密书房(2),总统
宗教怎,见面,见面,53,2,1,1,2,李敖秘密书房(2),一起、政治
时效性,媒体,媒体,53,2,1,1,2,李敖秘密书房(2),电视
那假如,政治人物,政治人物,53,2,1,1,2,李敖秘密书房(2),总统、政治
高丽,见面,见面,53,2,1,1,2,李敖秘密书房(2),陪他、将军
丁仲丁,媒体,媒体,53,1,1,1,1,李敖秘密书房(1),电视
亚里士多德,学术 / 神交引用,学术,53,1,1,1,1,李敖秘密书房(1),学者
别人尤,媒体,媒体,53,1,1,1,1,李敖秘密书房(1),采访
别位朋,学术,学术,53,1,1,1,1,李敖秘密书房(1),朋友、论文
别早,军事人物,军事人物,53,1,1,1,1,李敖秘密书房(1),将军、历史上、像
卢泰愚,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,53,1,1,1,1,李敖秘密书房(1),总统、政治、军购、像
古人打,军事人物,军事人物,53,1,1,1,1,李敖秘密书房(1),将军、古代、古人、像
司马辽太,见面,见面,53,1,1,1,1,李敖秘密书房(1),访问
吉劳德,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),委员
吴仪,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),部长
唐飞可,诉讼,诉讼,53,1,1,1,1,李敖秘密书房(1),法院、像
国诞生,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),总统
夏志清,学术 / 诗文出处 / 公共论战,学术,53,1,1,1,1,李敖秘密书房(1),交往、研究、先生
威尔逊,政治人物 / 公职人员 / 公共论战 / 历史类比引用 / 神交引用,政治人物,53,1,1,1,1,李敖秘密书房(1),见、总统、像
宗教结,见面,见面,53,1,1,1,1,李敖秘密书房(1),一起、国民党
宫女扯,见面,见面,53,1,1,1,1,李敖秘密书房(1),一起
家权力,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),总统
容易背,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),总统
居伴侣,见面,见面,53,1,1,1,1,李敖秘密书房(1),一起、朋友
巴黎铁,见面,见面,53,1,1,1,1,李敖秘密书房(1),见
张纮炬,学术,学术,53,1,1,1,1,李敖秘密书房(1),大学、政治、像
强迫云,军事人物,军事人物,53,1,1,1,1,李敖秘密书房(1),将军
徐平羽,学术,学术,53,1,1,1,1,李敖秘密书房(1),北大、文学、先生
成仁歌,同事,同事,53,1,1,1,1,李敖秘密书房(1),同在、诗
成立最,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),委员
曹宝禄,见面,见面,53,1,1,1,1,李敖秘密书房(1),见
朱光潜,学术 / 出版 / 历史类比引用 / 神交引用,学术,53,1,1,1,1,李敖秘密书房(1),大学、像
李同生,见面,见面,53,1,1,1,1,李敖秘密书房(1),碰到、像、先生
李志敏,学术,学术,53,1,1,1,1,李敖秘密书房(1),北大、文学
杨兰俊,学术,学术,53,1,1,1,1,李敖秘密书房(1),学者、像、先生
林嘉诚,见面,见面,53,1,1,1,1,李敖秘密书房(1),碰到、电视、市长
林重谟,见面,见面,53,1,1,1,1,李敖秘密书房(1),访问、民进党
武士混,见面,见面,53,1,1,1,1,李敖秘密书房(1),一起、国民党
段胡适,媒体,媒体,53,1,1,1,1,李敖秘密书房(1),节目、主义、先生
王伟忠,见面,见面,53,1,1,1,1,李敖秘密书房(1),请我
王菲见,见面,见面,53,1,1,1,1,李敖秘密书房(1),见、政治
王鼎昌,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),总统
白头,见面,见面,53,1,1,1,1,李敖秘密书房(1),见、将军、像
管道太,见面,见面,53,1,1,1,1,李敖秘密书房(1),见、学者
翁瑞午,见面,见面,53,1,1,1,1,李敖秘密书房(1),一起、像
老子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,53,1,1,1,1,李敖秘密书房(1),见
胡兆扬,朋友 / 见面 / 通信 / 媒体,朋友,53,1,1,1,1,李敖秘密书房(1),朋友、告诉我
能够参,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),总统
苏联发,见面,见面,53,1,1,1,1,李敖秘密书房(1),访问、政府
苏联签,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),部长、所谓、像
解孩子,编辑,编辑,53,1,1,1,1,李敖秘密书房(1),编辑、朋友、文学
解经国,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),主席、像、先生
许翼云,科学家 / 公职人员 / 公共论战,科学家,53,1,1,1,1,李敖秘密书房(1),委员
贝当,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,53,1,1,1,1,李敖秘密书房(1),上校、所谓
连主席,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),主席、国民党
通电拥,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),委员
那妖僧,见面,见面,53,1,1,1,1,李敖秘密书房(1),一起
那恐怖,见面,见面,53,1,1,1,1,李敖秘密书房(1),见、总统
那王莽,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),政府
那种火,学术,学术,53,1,1,1,1,李敖秘密书房(1),研究
那老先,见面,见面,53,1,1,1,1,李敖秘密书房(1),碰到
那跟许,见面,见面,53,1,1,1,1,李敖秘密书房(1),一起、先生
郭金塔,出版,出版,53,1,1,1,1,李敖秘密书房(1),报纸、报导、像、先生
郭锦涛,出版,出版,53,1,1,1,1,李敖秘密书房(1),交往、报纸、报导、像、先生
都常觉,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),总统、政治
都很珍,见面,见面,53,1,1,1,1,李敖秘密书房(1),见、学者
金山乡,学术,学术,53,1,1,1,1,李敖秘密书房(1),学术
陈嘉宏,媒体,媒体,53,1,1,1,1,李敖秘密书房(1),记者、台独
陈奎淼,政治人物 / 公共论战,政治人物,53,1,1,1,1,李敖秘密书房(1),委员
雷震请,编辑,编辑,53,1,1,1,1,李敖秘密书房(1),发行、杂志
项羽打,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),政府
顾问公,政治人物,政治人物,53,1,1,1,1,李敖秘密书房(1),选举
马继良,见面,见面,53,1,1,1,1,李敖秘密书房(1),认识、先生
